# 总词数: 487833
# 词汇表大小: 21961
# 格式: 词语	频次	频率
#==================================================
研制	26	0.000053
连	26	0.000053
理解	26	0.000053
半	26	0.000053
花	26	0.000053
指标	26	0.000053
环节	26	0.000053
腐败	26	0.000053
街道	26	0.000053
专门	26	0.000053
树	26	0.000053
主导	26	0.000053
满意	26	0.000053
告诉	26	0.000053
内塔尼亚胡	26	0.000053
引进	26	0.000053
债务	26	0.000053
食品	26	0.000053
司机	26	0.000053
党员	26	0.000053
教师	26	0.000053
赔偿	26	0.000053
之际	25	0.000051
广播	25	0.000051
华北	25	0.000051
回到	25	0.000051
年轻	25	0.000051
下来	25	0.000051
你们	25	0.000051
树立	25	0.000051
南	25	0.000051
带领	25	0.000051
涉及	25	0.000051
罗	25	0.000051
故事	25	0.000051
广州	25	0.000051
比例	25	0.000051
总值	25	0.000051
安理会	25	0.000051
当选	25	0.000051
莫斯科	25	0.000051
热情	25	0.000051
训练	25	0.000051
书	25	0.000051
满	25	0.000051
战斗	25	0.000051
属于	25	0.000051
不可	25	0.000051
蔬菜	25	0.000051
有人	25	0.000051
此外	25	0.000051
组建	25	0.000051
中文	25	0.000051
晚	25	0.000051
通货膨胀	25	0.000051
前提	25	0.000051
de2	25	0.000051
基地	25	0.000051
叫	25	0.000051
指	25	0.000051
每天	25	0.000051
下跌	25	0.000051
战争	25	0.000051
品牌	25	0.000051
一九九七年	24	0.000049
确定	24	0.000049
挑战	24	0.000049
美好	24	0.000049
祝	24	0.000049
节目	24	0.000049
祝贺	24	0.000049
高级	24	0.000049
战士	24	0.000049
办公室	24	0.000049
显著	24	0.000049
物质	24	0.000049
shang4	24	0.000049
合法	24	0.000049
签署	24	0.000049
态度	24	0.000049
德国	24	0.000049
消息	24	0.000049
有利于	24	0.000049
军区	24	0.000049
一般	24	0.000049
些	24	0.000049
报纸	24	0.000049
享受	24	0.000049
年初	24	0.000049
发动	24	0.000049
评论	24	0.000049
针对	24	0.000049
同样	24	0.000049
为主	24	0.000049
费用	24	0.000049
广西	24	0.000049
纪录	24	0.000049
菲律宾	24	0.000049
如此	24	0.000049
数量	24	0.000049
也许	24	0.000049
学术	24	0.000049
决策	24	0.000049
购买	24	0.000049
来信	24	0.000049
晓伟	24	0.000049
高举	23	0.000047
大国	23	0.000047
韩	23	0.000047
开创	23	0.000047
丰收	23	0.000047
优良	23	0.000047
创新	23	0.000047
负责人	23	0.000047
工作者	23	0.000047
工人	23	0.000047
救灾	23	0.000047
救助	23	0.000047
内蒙古	23	0.000047
上述	23	0.000047
做出	23	0.000047
许	23	0.000047
主持	23	0.000047
武警	23	0.000047
片	23	0.000047
人次	23	0.000047
jv	23	0.000047
考虑	23	0.000047
联盟	23	0.000047
刚	23	0.000047
加	23	0.000047
还要	23	0.000047
年度	23	0.000047
听	23	0.000047
常	23	0.000047
学会	23	0.000047
020	23	0.000047
其实	23	0.000047
等等	23	0.000047
一月	23	0.000047
京剧	23	0.000047
纷纷	23	0.000047
岗	23	0.000047
纪念	23	0.000047
镇	23	0.000047
捐	23	0.000047
体委	23	0.000047
号	23	0.000047
必要	23	0.000047
总部	23	0.000047
选	23	0.000047
孔	23	0.000047
草原	23	0.000047
派出所	23	0.000047
文件	23	0.000047
邮件	23	0.000047
彩电	23	0.000047
马克思主义	23	0.000047
阿尔希波夫	23	0.000047
红军	23	0.000047
高兴	22	0.000045
符合	22	0.000045
克服	22	0.000045
实事求是	22	0.000045
制造	22	0.000045
经贸	22	0.000045
愿	22	0.000045
辉煌	22	0.000045
一致	22	0.000045
抓好	22	0.000045
宣传部	22	0.000045
主办	22	0.000045
谭	22	0.000045
依靠	22	0.000045
拉萨	22	0.000045
袭击	22	0.000045
天气	22	0.000045
大部	22	0.000045
脱贫	22	0.000045
Pp	22	0.000045
句	22	0.000045
人数	22	0.000045
全年	22	0.000045
开通	22	0.000045
决议	22	0.000045
负担	22	0.000045
所谓	22	0.000045
巴	22	0.000045
议会	22	0.000045
之前	22	0.000045
所以	22	0.000045
步伐	22	0.000045
格局	22	0.000045
西方	22	0.000045
依然	22	0.000045
深刻	22	0.000045
模式	22	0.000045
位置	22	0.000045
优先	22	0.000045
成效	22	0.000045
自觉	22	0.000045
贺卡	22	0.000045
家里	22	0.000045
真	22	0.000045
人生	22	0.000045
供求	22	0.000045
面	22	0.000045
学院	22	0.000045
尽快	22	0.000045
资助	22	0.000045
初步	22	0.000045
予以	22	0.000045
储备	22	0.000045
新加坡	22	0.000045
足球	22	0.000045
建国	22	0.000045
倍	22	0.000045
强化	22	0.000045
几十	22	0.000045
乱	22	0.000045
类	22	0.000045
各类	22	0.000045
短期	22	0.000045
违章	22	0.000045
chang2	22	0.000045
党支部	22	0.000045
取消	22	0.000045
目录	22	0.000045
女	22	0.000045
网络	22	0.000045
仓库	22	0.000045
加拿大	22	0.000045
共有	22	0.000045
章	22	0.000045
轮	22	0.000045
肯尼亚	22	0.000045
财税	22	0.000045
房地产	22	0.000045
通知	22	0.000045
指导价	22	0.000045
繁荣	21	0.000043
发展中国家	21	0.000043
会晤	21	0.000043
生存	21	0.000043
打击	21	0.000043
全党	21	0.000043
艰苦奋斗	21	0.000043
发扬	21	0.000043
气氛	21	0.000043
集团公司	21	0.000043
拉	21	0.000043
安徽省	21	0.000043
对待	21	0.000043
战胜	21	0.000043
紧密	21	0.000043
线	21	0.000043
遭受	21	0.000043
收购	21	0.000043
人民政府	21	0.000043
宁夏	21	0.000043
规范化	21	0.000043
防止	21	0.000043
光	21	0.000043
江苏	21	0.000043
大幅	21	0.000043
城乡	21	0.000043
截至	21	0.000043
一点	21	0.000043
会费	21	0.000043
国民	21	0.000043
俱乐部	21	0.000043
航空	21	0.000043
下去	21	0.000043
停止	21	0.000043
有力	21	0.000043
此间	21	0.000043
破坏	21	0.000043
获	21	0.000043
吗	21	0.000043
除	21	0.000043
少年	21	0.000043
读	21	0.000043
收到	21	0.000043
感受	21	0.000043
远	21	0.000043
飞	21	0.000043
温暖	21	0.000043
制裁	21	0.000043
科学家	21	0.000043
ql	21	0.000043
课题	21	0.000043
理想	21	0.000043
深圳	21	0.000043
每个	21	0.000043
大大	21	0.000043
敢	21	0.000043
带动	21	0.000043
bei1	21	0.000043
三下乡	21	0.000043
彻底	21	0.000043
法规	21	0.000043
队	21	0.000043
通信	21	0.000043
不足	21	0.000043
兑	21	0.000043
科学院	21	0.000043
亲自	21	0.000043
小姐	21	0.000043
附属	21	0.000043
比索	21	0.000043
不得	21	0.000043
您	21	0.000043
亏损	21	0.000043
重组	21	0.000043
中介	21	0.000043
院长	21	0.000043
巴林	21	0.000043
假	21	0.000043
南极	21	0.000043
哥斯达黎加	21	0.000043
太岳	21	0.000043
薄	21	0.000043
万德莱	21	0.000043
澳门	20	0.000041
海外	20	0.000041
共产党	20	0.000041
有利	20	0.000041
全体	20	0.000041
回归	20	0.000041
发出	20	0.000041
精心	20	0.000041
离	20	0.000041
位于	20	0.000041
随后	20	0.000041
成熟	20	0.000041
当年	20	0.000041
权利	20	0.000041
协商	20	0.000041
提前	20	0.000041
月份	20	0.000041
晚上	20	0.000041
南部	20	0.000041
气温	20	0.000041
温	20	0.000041
ZhY	20	0.000041
常委	20	0.000041
省长	20	0.000041
儿童	20	0.000041
左	20	0.000041
推行	20	0.000041
海上	20	0.000041
做法	20	0.000041
清	20	0.000041
华人	20	0.000041
达成	20	0.000041
一体化	20	0.000041
文章	20	0.000041
代表团	20	0.000041
作者	20	0.000041
七	20	0.000041
逐渐	20	0.000041
情	20	0.000041
宾馆	20	0.000041
思路	20	0.000041
职业	20	0.000041
原来	20	0.000041
即使	20	0.000041
上市	20	0.000041
平衡	20	0.000041
qr	20	0.000041
离开	20	0.000041
对外开放	20	0.000041
彭	20	0.000041
众多	20	0.000041
演员	20	0.000041
秦	20	0.000041
赴	20	0.000041
规划	20	0.000041
角度	20	0.000041
压力	20	0.000041
信	20	0.000041
警察	20	0.000041
自我	20	0.000041
冲击	20	0.000041
笔	20	0.000041
另外	20	0.000041
优质	20	0.000041
黎	20	0.000041
吕梁	20	0.000041
环	20	0.000041
门	20	0.000041
缺乏	20	0.000041
总是	20	0.000041
容易	20	0.000041
菜篮子	20	0.000041
海洋	20	0.000041
消费	20	0.000041
辽宁省	20	0.000041
方便	20	0.000041
惠珍	20	0.000041
涨幅	20	0.000041
因特网	20	0.000041
社区	20	0.000041
温州	20	0.000041
一波	20	0.000041
总书记	19	0.000039
十二月	19	0.000039
推向	19	0.000039
积累	19	0.000039
时刻	19	0.000039
大事	19	0.000039
实力	19	0.000039
la	19	0.000039
骨干	19	0.000039
平方米	19	0.000039
la1	19	0.000039
工厂	19	0.000039
退休	19	0.000039
看望	19	0.000039
西部	19	0.000039
偏	19	0.000039
政治局	19	0.000039
末	19	0.000039
面向	19	0.000039
唐	19	0.000039
执法	19	0.000039
付出	19	0.000039
招待会	19	0.000039
势头	19	0.000039
展开	19	0.000039
勘探	19	0.000039
市区	19	0.000039
满足	19	0.000039
哈尔滨	19	0.000039
外债	19	0.000039
尚	19	0.000039
恩佐	19	0.000039
事务	19	0.000039
如今	19	0.000039
赢得	19	0.000039
同意	19	0.000039
di4fang5	19	0.000039
加上	19	0.000039
国会	19	0.000039
干预	19	0.000039
途径	19	0.000039
江西	19	0.000039
河南	19	0.000039
引发	19	0.000039
阳光	19	0.000039
觉得	19	0.000039
董	19	0.000039
值得	19	0.000039
南京	19	0.000039
献	19	0.000039
限制	19	0.000039
层	19	0.000039
拒绝	19	0.000039
效果	19	0.000039
其它	19	0.000039
经费	19	0.000039
妇女	19	0.000039
双	19	0.000039
股份制	19	0.000039
装备	19	0.000039
除了	19	0.000039
流通	19	0.000039
换	19	0.000039
热	19	0.000039
青少年	19	0.000039
普及	19	0.000039
非	19	0.000039
倒闭	19	0.000039
竣工	19	0.000039
道德	19	0.000039
股市	19	0.000039
办事	19	0.000039
案件	19	0.000039
周刊	19	0.000039
林业	19	0.000039
联赛	19	0.000039
回落	19	0.000039
代表大会	18	0.000037
激烈	18	0.000037
即将	18	0.000037
层次	18	0.000037
统揽	18	0.000037
仍然	18	0.000037
歌剧	18	0.000037
千瓦时	18	0.000037
现	18	0.000037
说明	18	0.000037
成长	18	0.000037
身体	18	0.000037
差	18	0.000037
红	18	0.000037
指示	18	0.000037
记录	18	0.000037
大部分	18	0.000037
动员	18	0.000037
东部	18	0.000037
黑龙江	18	0.000037
污染	18	0.000037
安徽	18	0.000037
同期	18	0.000037
展示	18	0.000037
公园	18	0.000037
儿子	18	0.000037
相比	18	0.000037
投产	18	0.000037
降	18	0.000037
个别	18	0.000037
义务	18	0.000037
第九	18	0.000037
外交部长	18	0.000037
灵活	18	0.000037
邀请	18	0.000037
这么	18	0.000037
定	18	0.000037
流	18	0.000037
心	18	0.000037
后来	18	0.000037
啊	18	0.000037
寄	18	0.000037
品种	18	0.000037
死	18	0.000037
职能	18	0.000037
云	18	0.000037
常委会	18	0.000037
争	18	0.000037
抗日战争	18	0.000037
特困	18	0.000037
维持	18	0.000037
日元	18	0.000037
封	18	0.000037
值	18	0.000037
水利工程	18	0.000037
合	18	0.000037
把握	18	0.000037
一旦	18	0.000037
配置	18	0.000037
分流	18	0.000037
配合	18	0.000037
公安局	18	0.000037
杭州	18	0.000037
得以	18	0.000037
围绕	18	0.000037
忙	18	0.000037
完	18	0.000037
合同	18	0.000037
文选	18	0.000037
不得不	18	0.000037
效应	18	0.000037
幅度	18	0.000037
平	18	0.000037
很多	18	0.000037
抗战	18	0.000037
传播	18	0.000037
放弃	18	0.000037
利润	18	0.000037
积极性	18	0.000037
菜	18	0.000037
mei2	18	0.000037
少数	18	0.000037
当天	18	0.000037
协助	18	0.000037
福州	18	0.000037
变动	18	0.000037
取	18	0.000037
辞职	18	0.000037
国商	18	0.000037
科委	18	0.000037
缓解	17	0.000035
公正	17	0.000035
消除	17	0.000035
牛	17	0.000035
观点	17	0.000035
乔	17	0.000035
舞台	17	0.000035
亲切	17	0.000035
贾	17	0.000035
病	17	0.000035
北部	17	0.000035
坚定	17	0.000035
江南	17	0.000035
振兴	17	0.000035
路子	17	0.000035
各自	17	0.000035
局长	17	0.000035
昨天	17	0.000035
伙伴	17	0.000035
延安	17	0.000035
支付	17	0.000035
寻找	17	0.000035
评价	17	0.000035
以前	17	0.000035
会谈	17	0.000035
设	17	0.000035
突然	17	0.000035
叶利钦	17	0.000035
谈话	17	0.000035
启动	17	0.000035
现有	17	0.000035
卡通	17	0.000035
医疗	17	0.000035
长江	17	0.000035
确保	17	0.000035
收	17	0.000035
当代	17	0.000035
021	17	0.000035
022	17	0.000035
面前	17	0.000035
主动	17	0.000035
前夕	17	0.000035
南方	17	0.000035
对象	17	0.000035
那样	17	0.000035
加工	17	0.000035
思考	17	0.000035
事情	17	0.000035
妻子	17	0.000035
渠道	17	0.000035
光荣	17	0.000035
伟	17	0.000035
东北	17	0.000035
理事会	17	0.000035
伊始	17	0.000035
无论	17	0.000035
投资者	17	0.000035
临时	17	0.000035
与此同时	17	0.000035
居	17	0.000035
包	17	0.000035
武器	17	0.000035
改组	17	0.000035
损害	17	0.000035
水果	17	0.000035
由此	17	0.000035
转化	17	0.000035
农户	17	0.000035
治安	17	0.000035
非法	17	0.000035
合格	17	0.000035
循环	17	0.000035
班子	17	0.000035
利率	17	0.000035
养	17	0.000035
不但	17	0.000035
税收	17	0.000035
航班	17	0.000035
留	17	0.000035
上涨	17	0.000035
机	17	0.000035
掉	17	0.000035
相关	17	0.000035
个体	17	0.000035
运动员	17	0.000035
奥运会	17	0.000035
神奇	17	0.000035
维希	17	0.000035
复杂	17	0.000035
吉	17	0.000035
分局	17	0.000035
上网	17	0.000035
罚款	17	0.000035
长水	17	0.000035
送礼	17	0.000035
防范	17	0.000035
剧团	17	0.000035
演习	17	0.000035
新进党	17	0.000035
广告	17	0.000035
牌	17	0.000035
消费品	17	0.000035
本法	17	0.000035
照明	17	0.000035
女士	16	0.000033
各族	16	0.000033
行使	16	0.000033
一国两制	16	0.000033
热烈	16	0.000033
到来	16	0.000033
郭	16	0.000033
手中	16	0.000033
死亡	16	0.000033
贵州	16	0.000033
考核	16	0.000033
艰巨	16	0.000033
中央军委	16	0.000033
示范	16	0.000033
治理	16	0.000033
龚	16	0.000033
省政府	16	0.000033
大规模	16	0.000033
德	16	0.000033
遭到	16	0.000033
权	16	0.000033
欧盟	16	0.000033
出生	16	0.000033
双边	16	0.000033
运作	16	0.000033
承认	16	0.000033
通讯	16	0.000033
权力	16	0.000033
番	16	0.000033
文	16	0.000033
翻	16	0.000033
越南	16	0.000033
竞争力	16	0.000033
另一方面	16	0.000033
粮	16	0.000033
其次	16	0.000033
想到	16	0.000033
河北省	16	0.000033
生	16	0.000033
心中	16	0.000033
那里	16	0.000033
忘	16	0.000033
虽	16	0.000033
遇到	16	0.000033
一下	16	0.000033
曹	16	0.000033
怎么	16	0.000033
官兵	16	0.000033
换届	16	0.000033
邦国	16	0.000033
海南	16	0.000033
冒	16	0.000033
爱心	16	0.000033
民	16	0.000033
杂志	16	0.000033
势力	16	0.000033
观看	16	0.000033
大街	16	0.000033
纽约	16	0.000033
显示	16	0.000033
收益	16	0.000033
荣誉	16	0.000033
共产党员	16	0.000033
累计	16	0.000033
条例	16	0.000033
音乐	16	0.000033
呈	16	0.000033
创办	16	0.000033
立即	16	0.000033
住宅	16	0.000033
垄断	16	0.000033
紧急	16	0.000033
趋	16	0.000033
主人	16	0.000033
新币	16	0.000033
外贸	16	0.000033
文物	16	0.000033
大局	16	0.000033
浙江省	16	0.000033
民兵	16	0.000033
小型	16	0.000033
新建	16	0.000033
营业	16	0.000033
手续	16	0.000033
成都	16	0.000033
枚	16	0.000033
基因	16	0.000033
身上	16	0.000033
总公司	16	0.000033
福建省	16	0.000033
报警	16	0.000033
协定	16	0.000033
办事处	16	0.000033
研讨会	16	0.000033
阿尔及利亚	16	0.000033
碧蓉	16	0.000033
国民党	16	0.000033
楹联	16	0.000033
玉荣	16	0.000033
一九九八年	15	0.000031
祝愿	15	0.000031
通胀	15	0.000031
威胁	15	0.000031
愿意	15	0.000031
题	15	0.000031
春	15	0.000031
艺术家	15	0.000031
电网	15	0.000031
曾经	15	0.000031
肯定	15	0.000031
挂	15	0.000031
冷空气	15	0.000031
北	15	0.000031
崇高	15	0.000031
上岗	15	0.000031
家中	15	0.000031
面貌	15	0.000031
袁	15	0.000031
我军	15	0.000031
淮河	15	0.000031
九五	15	0.000031
据悉	15	0.000031
回答	15	0.000031
通	15	0.000031
发达	15	0.000031
比重	15	0.000031
可是	15	0.000031
具	15	0.000031
本国	15	0.000031
轨道	15	0.000031
有限	15	0.000031
摆脱	15	0.000031
尽	15	0.000031
jin4	15	0.000031
某些	15	0.000031
华盛顿	15	0.000031
留下	15	0.000031
设置	15	0.000031
吸收	15	0.000031
倒	15	0.000031
书法	15	0.000031
日子	15	0.000031
fen1	15	0.000031
以为	15	0.000031
幅	15	0.000031
朝	15	0.000031
不过	15	0.000031
见到	15	0.000031
若	15	0.000031
竟	15	0.000031
这时	15	0.000031
回来	15	0.000031
本地	15	0.000031
娱乐	15	0.000031
号召	15	0.000031
大使馆	15	0.000031
开馆	15	0.000031
长城	15	0.000031
捐赠	15	0.000031
旨在	15	0.000031
多数	15	0.000031
警方	15	0.000031
英	15	0.000031
准确	15	0.000031
摆	15	0.000031
记	15	0.000031
产量	15	0.000031
前往	15	0.000031
妈妈	15	0.000031
经历	15	0.000031
接	15	0.000031
农场	15	0.000031
拍卖	15	0.000031
志愿者	15	0.000031
郑	15	0.000031
率先	15	0.000031
空军	15	0.000031
表演队	15	0.000031
治疗	15	0.000031
致使	15	0.000031
动荡	15	0.000031
直到	15	0.000031
反应	15	0.000031
一方面	15	0.000031
显然	15	0.000031
指数	15	0.000031
维也纳	15	0.000031
地震	15	0.000031
总之	15	0.000031
dei3	15	0.000031
分配	15	0.000031
河北	15	0.000031
企业家	15	0.000031
欠	15	0.000031
管	15	0.000031
绿色	15	0.000031
空间	15	0.000031
挪威	15	0.000031
眼	15	0.000031
剥离	15	0.000031
辽宁	15	0.000031
运输	15	0.000031
支出	15	0.000031
权限	15	0.000031
作战	15	0.000031
警长	15	0.000031
转	15	0.000031
相继	15	0.000031
内阁	15	0.000031
转移	15	0.000031
供给	15	0.000031
环球	15	0.000031
鱼类	15	0.000031
电话机	15	0.000031
决心	14	0.000029
首脑	14	0.000029
业绩	14	0.000029
永远	14	0.000029
持久	14	0.000029
快乐	14	0.000029
刚刚	14	0.000029
狠抓	14	0.000029
尊重	14	0.000029
实事	14	0.000029
制止	14	0.000029
奉献	14	0.000029
东方	14	0.000029
只是	14	0.000029
迎接	14	0.000029
逝世	14	0.000029
统一战线	14	0.000029
灾区	14	0.000029
力争	14	0.000029
降雪	14	0.000029
资格	14	0.000029
电影	14	0.000029
全军	14	0.000029
事迹	14	0.000029
反复	14	0.000029
华夏	14	0.000029
外交部	14	0.000029
签订	14	0.000029
大连	14	0.000029
集装箱	14	0.000029
毕业	14	0.000029
立场	14	0.000029
潜力	14	0.000029
短	14	0.000029
权益	14	0.000029
乃至	14	0.000029
早已	14	0.000029
比如	14	0.000029
回升	14	0.000029
奠定	14	0.000029
至今	14	0.000029
习惯	14	0.000029
外部	14	0.000029
抑制	14	0.000029
埃及	14	0.000029
电脑	14	0.000029
山	14	0.000029
宋	14	0.000029
中学	14	0.000029
似乎	14	0.000029
使命	14	0.000029
023	14	0.000029
一时	14	0.000029
真实	14	0.000029
老师	14	0.000029
美术	14	0.000029
外地	14	0.000029
活力	14	0.000029
活	14	0.000029
跌	14	0.000029
减轻	14	0.000029
旅游业	14	0.000029
日报	14	0.000029
新型	14	0.000029
金融业	14	0.000029
因而	14	0.000029
华	14	0.000029
活跃	14	0.000029
巴勒斯坦	14	0.000029
胜	14	0.000029
布局	14	0.000029
山西	14	0.000029
相对	14	0.000029
女儿	14	0.000029
承包	14	0.000029
全村	14	0.000029
村里	14	0.000029
昆明	14	0.000029
凡	14	0.000029
服装	14	0.000029
大胆	14	0.000029
话剧	14	0.000029
一度	14	0.000029
澳大利亚	14	0.000029
低于	14	0.000029
调	14	0.000029
苏联	14	0.000029
本身	14	0.000029
至少	14	0.000029
分钟	14	0.000029
不知	14	0.000029
解放战争	14	0.000029
培育	14	0.000029
笔者	14	0.000029
军人	14	0.000029
热点	14	0.000029
浙江	14	0.000029
上级	14	0.000029
高效	14	0.000029
民航	14	0.000029
相应	14	0.000029
第五	14	0.000029
工商	14	0.000029
小学	14	0.000029
安生	14	0.000029
动	14	0.000029
科威特	14	0.000029
专栏	14	0.000029
私营	14	0.000029
职务	14	0.000029
不良	14	0.000029
关联	14	0.000029
健全	14	0.000029
天然气	14	0.000029
线路	14	0.000029
党组织	14	0.000029
感动	14	0.000029
军	14	0.000029
计算机	14	0.000029
摄影	14	0.000029
称号	14	0.000029
检测	14	0.000029
家长	14	0.000029
联网	14	0.000029
电费	14	0.000029
高尚	14	0.000029
教职工	14	0.000029
十四	14	0.000029
冀中	14	0.000029
天衡	14	0.000029
人民战争	14	0.000029
里森	14	0.000029
继承	13	0.000027
