# 总词数: 606324
# 词汇表大小: 124054
# 格式: 词语	频次	频率
#==================================================
争似	62	0.000102
准拟	62	0.000102
怎生	62	0.000102
快	62	0.000102
凤	62	0.000102
宿	62	0.000102
蓑	62	0.000102
花心	62	0.000102
疏雨	62	0.000102
花落	62	0.000102
高处	62	0.000102
香雾	62	0.000102
泪痕	62	0.000102
羹	62	0.000102
锦绣	62	0.000102
到处	62	0.000102
拜	62	0.000102
小雨	62	0.000102
遥想	62	0.000102
清泪	62	0.000102
玉堂	62	0.000102
清绝	62	0.000102
生怕	62	0.000102
胸中	62	0.000102
时时	61	0.000101
属	61	0.000101
难得	61	0.000101
双燕	61	0.000101
痛饮	61	0.000101
风韵	61	0.000101
画角	61	0.000101
苒	61	0.000101
罍	61	0.000101
几日	61	0.000101
渺	61	0.000101
通	61	0.000101
休问	61	0.000101
相与	61	0.000101
幽梦	61	0.000101
天下	61	0.000101
柳丝	61	0.000101
侧	61	0.000101
天寒	61	0.000101
北	61	0.000101
金莲	61	0.000101
知否	61	0.000101
向来	61	0.000101
赐	61	0.000101
芰	60	0.000099
千金	60	0.000099
西东	60	0.000099
期	60	0.000099
走	60	0.000099
红粉	60	0.000099
凌波	60	0.000099
琉璃	60	0.000099
负	60	0.000099
只是	60	0.000099
轻盈	60	0.000099
烟霞	60	0.000099
东山	60	0.000099
纱窗	60	0.000099
蟾	60	0.000099
有情	60	0.000099
忘却	60	0.000099
醉眼	60	0.000099
镜	60	0.000099
偷	60	0.000099
开遍	60	0.000099
小园	60	0.000099
留不住	60	0.000099
衰翁	60	0.000099
双鬓	60	0.000099
蕖	60	0.000099
洞庭	60	0.000099
青云	60	0.000099
浦	59	0.000097
元宵	59	0.000097
清浅	59	0.000097
回廊	59	0.000097
安	59	0.000097
戏	59	0.000097
何	59	0.000097
敲	59	0.000097
公子	59	0.000097
江城	59	0.000097
鞭	59	0.000097
尊酒	59	0.000097
寄语	59	0.000097
卷帘	59	0.000097
况是	59	0.000097
小春	59	0.000097
小小	59	0.000097
窄	59	0.000097
日长	59	0.000097
汉宫春	59	0.000097
渔父	59	0.000097
俯仰	59	0.000097
小桥	59	0.000097
裘	59	0.000097
万点	59	0.000097
佳客	59	0.000097
蔌	59	0.000097
兮	59	0.000097
魂	58	0.000096
翩翩	58	0.000096
管弦	58	0.000096
细看	58	0.000096
绾	58	0.000096
葭	58	0.000096
惯	58	0.000096
别后	58	0.000096
迤逦	58	0.000096
一寸	58	0.000096
沈沈	58	0.000096
困	58	0.000096
病	58	0.000096
醑	58	0.000096
千山	58	0.000096
阔	58	0.000096
亭亭	58	0.000096
莫问	58	0.000096
角	58	0.000096
堂上	58	0.000096
丝	58	0.000096
容	58	0.000096
不负	58	0.000096
随风	58	0.000096
归时	58	0.000096
晕	58	0.000096
柳絮	58	0.000096
哉	58	0.000096
复	58	0.000096
客里	58	0.000096
景	57	0.000094
鸳	57	0.000094
晴空	57	0.000094
良宵	57	0.000094
软	57	0.000094
洒	57	0.000094
幽	57	0.000094
耿耿	57	0.000094
牵	57	0.000094
残照	57	0.000094
楚	57	0.000094
香浓	57	0.000094
浑似	57	0.000094
皎	57	0.000094
二	57	0.000094
簪	57	0.000094
旆	57	0.000094
无聊	57	0.000094
起来	57	0.000094
枉	57	0.000094
立	57	0.000094
恼人	57	0.000094
滟	57	0.000094
金杯	57	0.000094
一半	57	0.000094
呈	57	0.000094
韵	57	0.000094
消瘦	57	0.000094
江神子	57	0.000094
身世	57	0.000094
初试	57	0.000094
山林	57	0.000094
其	57	0.000094
愁肠	56	0.000092
悄悄	56	0.000092
红日	56	0.000092
独步	56	0.000092
几点	56	0.000092
虚	56	0.000092
妙	56	0.000092
明珠	56	0.000092
升平	56	0.000092
舣	56	0.000092
画桥	56	0.000092
窗外	56	0.000092
毕竟	56	0.000092
减	56	0.000092
画图	56	0.000092
蛾眉	56	0.000092
海上	56	0.000092
应有	56	0.000092
林	56	0.000092
枕上	56	0.000092
东坡	56	0.000092
无声	56	0.000092
宇宙	56	0.000092
后行	56	0.000092
江水	55	0.000091
忍	55	0.000091
韶光	55	0.000091
蘸	55	0.000091
郎	55	0.000091
诗人	55	0.000091
蛾	55	0.000091
多病	55	0.000091
浣	55	0.000091
勋业	55	0.000091
衰草	55	0.000091
梳	55	0.000091
夜半	55	0.000091
丁宁	55	0.000091
东南	55	0.000091
人静	55	0.000091
离情	55	0.000091
高歌	55	0.000091
河汉	55	0.000091
悲	55	0.000091
疑是	55	0.000091
此地	55	0.000091
翡翠	55	0.000091
一缕	55	0.000091
篆	55	0.000091
横笛	55	0.000091
星星	55	0.000091
汝	55	0.000091
冰壶	55	0.000091
初度	55	0.000091
瓮	55	0.000091
中原	55	0.000091
言语	54	0.000089
临	54	0.000089
泪眼	54	0.000089
细细	54	0.000089
永遇乐	54	0.000089
斝	54	0.000089
留客	54	0.000089
一个	54	0.000089
数点	54	0.000089
银屏	54	0.000089
飞鸿	54	0.000089
庆	54	0.000089
清影	54	0.000089
罗	54	0.000089
仙翁	54	0.000089
此生	54	0.000089
春心	54	0.000089
缕	54	0.000089
阴阴	54	0.000089
祝	54	0.000089
摇落	54	0.000089
从头	54	0.000089
倦客	54	0.000089
搔首	54	0.000089
仙家	54	0.000089
封侯	54	0.000089
一川	54	0.000089
春事	54	0.000089
悲秋	53	0.000087
聚散	53	0.000087
满目	53	0.000087
一日	53	0.000087
天边	53	0.000087
清晓	53	0.000087
伫立	53	0.000087
拈	53	0.000087
恼	53	0.000087
萦	53	0.000087
簇	53	0.000087
行客	53	0.000087
留取	53	0.000087
霏	53	0.000087
州	53	0.000087
知音	53	0.000087
相遇	53	0.000087
风度	53	0.000087
宜	53	0.000087
百尺	53	0.000087
倚楼	53	0.000087
春草	53	0.000087
玉树	53	0.000087
影里	53	0.000087
飞雪	53	0.000087
一春	53	0.000087
车马	53	0.000087
茱萸	53	0.000087
春归	53	0.000087
柳外	53	0.000087
历历	53	0.000087
白头	53	0.000087
胡蝶	53	0.000087
何用	53	0.000087
蔷薇	53	0.000087
华堂	53	0.000087
清溪	53	0.000087
清秋	52	0.000086
阁	52	0.000086
长啸	52	0.000086
星斗	52	0.000086
龙山	52	0.000086
早晚	52	0.000086
肯	52	0.000086
真珠	52	0.000086
雨过	52	0.000086
齐	52	0.000086
花柳	52	0.000086
箫声	52	0.000086
经年	52	0.000086
未知	52	0.000086
云间	52	0.000086
声声	52	0.000086
图画	52	0.000086
马	52	0.000086
淡烟	52	0.000086
持杯	52	0.000086
汀	52	0.000086
奇绝	52	0.000086
至今	52	0.000086
得意	52	0.000086
湖	52	0.000086
斜日	52	0.000086
易	52	0.000086
长年	52	0.000086
泛	52	0.000086
载酒	52	0.000086
古人	52	0.000086
栏干	52	0.000086
最好	52	0.000086
明灭	51	0.000084
灯花	51	0.000084
鹦鹉	51	0.000084
袖	51	0.000084
关河	51	0.000084
抛	51	0.000084
香罗	51	0.000084
此去	51	0.000084
嬉游	51	0.000084
兰	51	0.000084
一枕	51	0.000084
黛	51	0.000084
净	51	0.000084
铺	51	0.000084
窗前	51	0.000084
菱花	51	0.000084
幌	51	0.000084
湖山	51	0.000084
闹	51	0.000084
台上	51	0.000084
行香子	51	0.000084
芭蕉	51	0.000084
金盏	51	0.000084
山河	51	0.000084
莺语	51	0.000084
仙人	51	0.000084
芳意	51	0.000084
因缘	51	0.000084
子规	51	0.000084
青天	51	0.000084
绰约	51	0.000084
素娥	51	0.000084
人去	51	0.000084
天教	51	0.000084
千顷	51	0.000084
祝英台	51	0.000084
输	51	0.000084
鲈	51	0.000084
齐天乐	51	0.000084
浩荡	51	0.000084
荷香	50	0.000082
滋味	50	0.000082
湖光	50	0.000082
粉面	50	0.000082
拆	50	0.000082
还有	50	0.000082
人心	50	0.000082
禊	50	0.000082
掷	50	0.000082
巷陌	50	0.000082
华	50	0.000082
除	50	0.000082
朱门	50	0.000082
剩	50	0.000082
薄幸	50	0.000082
柳阴	50	0.000082
信道	50	0.000082
天意	50	0.000082
江东	50	0.000082
不定	50	0.000082
登楼	50	0.000082
横波	50	0.000082
莫惜	50	0.000082
撩乱	50	0.000082
探春	50	0.000082
四	50	0.000082
挽	50	0.000082
团扇	50	0.000082
几年	50	0.000082
居士	50	0.000082
兰亭	50	0.000082
璧	50	0.000082
遂	50	0.000082
竹外	50	0.000082
玻璃	50	0.000082
诗书	50	0.000082
夜夜	49	0.000081
恐	49	0.000081
眉峰	49	0.000081
依前	49	0.000081
随分	49	0.000081
玉肌	49	0.000081
端的	49	0.000081
玉楼	49	0.000081
巫山	49	0.000081
驾	49	0.000081
湘	49	0.000081
宛转	49	0.000081
秋光	49	0.000081
杯盘	49	0.000081
倾城	49	0.000081
风烟	49	0.000081
目送	49	0.000081
晚来	49	0.000081
改	49	0.000081
窥	49	0.000081
美人	49	0.000081
数枝	49	0.000081
犹有	49	0.000081
池馆	49	0.000081
鞍	49	0.000081
唯有	49	0.000081
琼	49	0.000081
瀛	49	0.000081
楼头	49	0.000081
只愁	49	0.000081
倚遍	49	0.000081
莫教	49	0.000081
一朵	49	0.000081
旌旗	49	0.000081
绮窗	49	0.000081
父老	49	0.000081
佳处	49	0.000081
灯前	49	0.000081
犹带	49	0.000081
事业	49	0.000081
黍	49	0.000081
端	49	0.000081
衮衮	49	0.000081
怜	48	0.000079
合	48	0.000079
遗恨	48	0.000079
不曾	48	0.000079
何况	48	0.000079
秀色	48	0.000079
相将	48	0.000079
归心	48	0.000079
一一	48	0.000079
方寸	48	0.000079
计	48	0.000079
可堪	48	0.000079
次第	48	0.000079
金钗	48	0.000079
绿水	48	0.000079
西子	48	0.000079
花香	48	0.000079
泥	48	0.000079
乞	48	0.000079
栽	48	0.000079
金屋	48	0.000079
阴晴	48	0.000079
江北	48	0.000079
为君	48	0.000079
舆	48	0.000079
未必	48	0.000079
雨声	48	0.000079
樱桃	48	0.000079
同醉	48	0.000079
关心	48	0.000079
咽	48	0.000079
春到	48	0.000079
藉	48	0.000079
窗纱	48	0.000079
千丈	48	0.000079
古来	48	0.000079
乘风	48	0.000079
剑	48	0.000079
貂裘	48	0.000079
四时	48	0.000079
种	48	0.000079
问讯	48	0.000079
楼阁	47	0.000078
尘世	47	0.000078
系	47	0.000078
三五	47	0.000078
烛	47	0.000078
锦字	47	0.000078
不得	47	0.000078
残月	47	0.000078
眉黛	47	0.000078
腻	47	0.000078
最是	47	0.000078
蝉	47	0.000078
温柔	47	0.000078
消魂	47	0.000078
东流	47	0.000078
染	47	0.000078
穷	47	0.000078
堂	47	0.000078
觉来	47	0.000078
玉人	47	0.000078
藕	47	0.000078
榴花	47	0.000078
春晚	47	0.000078
漏子	47	0.000078
残花	47	0.000078
省	47	0.000078
桥边	47	0.000078
霞	47	0.000078
钿	47	0.000078
借问	47	0.000078
凭栏	47	0.000078
自是	47	0.000078
断送	47	0.000078
相映	47	0.000078
漾	47	0.000078
既	47	0.000078
两鬓	47	0.000078
踏	47	0.000078
相宜	47	0.000078
兴亡	47	0.000078
道人	47	0.000078
貂蝉	47	0.000078
沧浪	47	0.000078
中兴	47	0.000078
筇	47	0.000078
成行	46	0.000076
欢笑	46	0.000076
洞房	46	0.000076
常	46	0.000076
亲	46	0.000076
相随	46	0.000076
银汉	46	0.000076
最苦	46	0.000076
风物	46	0.000076
烟草	46	0.000076
莫道	46	0.000076
幸有	46	0.000076
帷	46	0.000076
声里	46	0.000076
自然	46	0.000076
似旧	46	0.000076
画屏	46	0.000076
白玉	46	0.000076
脸	46	0.000076
经纶	46	0.000076
大家	46	0.000076
休休	46	0.000076
二月	46	0.000076
林下	46	0.000076
千	46	0.000076
龙	46	0.000076
许	46	0.000076
云鬓	46	0.000076
九日	46	0.000076
十载	46	0.000076
健	46	0.000076
江海	46	0.000076
春雨	46	0.000076
尘寰	46	0.000076
怎	46	0.000076
石	46	0.000076
杀	46	0.000076
钓	46	0.000076
只怕	46	0.000076
高卧	46	0.000076
屦	46	0.000076
袅	45	0.000074
阆苑	45	0.000074
华灯	45	0.000074
如画	45	0.000074
两行	45	0.000074
潋滟	45	0.000074
熏	45	0.000074
几处	45	0.000074
裀	45	0.000074
举	45	0.000074
吴	45	0.000074
闲情	45	0.000074
肌肤	45	0.000074
一生	45	0.000074
清闲	45	0.000074
仗	45	0.000074
衫	45	0.000074
沾	45	0.000074
节	45	0.000074
梅子	45	0.000074
滑	45	0.000074
醅	45	0.000074
片片	45	0.000074
群芳	45	0.000074
直须	45	0.000074
青衫	45	0.000074
痴	45	0.000074
中年	45	0.000074
武陵	45	0.000074
草木	45	0.000074
饱	45	0.000074
空山	45	0.000074
渠	45	0.000074
马上	45	0.000074
骚人	45	0.000074
曹	45	0.000074
供	45	0.000074
纸	45	0.000074
为主	44	0.000073
贪	44	0.000073
平芜	44	0.000073
认得	44	0.000073
啼鸟	44	0.000073
占断	44	0.000073
须臾	44	0.000073
叠	44	0.000073
一轮	44	0.000073
渔樵	44	0.000073
村	44	0.000073
结子	44	0.000073
昨日	44	0.000073
迟留	44	0.000073
夜寒	44	0.000073
马蹄	44	0.000073
双飞	44	0.000073
宫殿	44	0.000073
不足	44	0.000073
三十六	44	0.000073
浸	44	0.000073
剪	44	0.000073
谁识	44	0.000073
白雪	44	0.000073
梦中	44	0.000073
月影	44	0.000073
慳	44	0.000073
错	44	0.000073
如云	44	0.000073
心期	44	0.000073
飘然	44	0.000073
重九	44	0.000073
乌夜	44	0.000073
市	44	0.000073
清尊	44	0.000073
酒边	44	0.000073
休说	44	0.000073
已成	44	0.000073
甲子	44	0.000073
攲	44	0.000073
幽恨	43	0.000071
竟	43	0.000071
妒	43	0.000071
香雪	43	0.000071
疏狂	43	0.000071
烂	43	0.000071
盏	43	0.000071
方	43	0.000071
流光	43	0.000071
绿野	43	0.000071
辔	43	0.000071
蒹	43	0.000071
淹留	43	0.000071
山头	43	0.000071
愁绪	43	0.000071
兼	43	0.000071
楼下	43	0.000071
菰	43	0.000071
飞过	43	0.000071
情味	43	0.000071
秋意	43	0.000071
春衫	43	0.000071
月明	43	0.000071
打	43	0.000071
红药	43	0.000071
揉	43	0.000071
鸟	43	0.000071
越	43	0.000071
三弄	43	0.000071
论	43	0.000071
丝竹	43	0.000071
号	43	0.000071
我辈	43	0.000071
毡	43	0.000071
琅玕	43	0.000071
三径	43	0.000071
欤	43	0.000071
衮	43	0.000071
及	42	0.000069
萧索	42	0.000069
辞	42	0.000069
啭	42	0.000069
眉	42	0.000069
留恋	42	0.000069
浪	42	0.000069
秀	42	0.000069
斛	42	0.000069
竞	42	0.000069
清寒	42	0.000069
烟柳	42	0.000069
残梦	42	0.000069
空阔	42	0.000069
万年	42	0.000069
梁州	42	0.000069
招	42	0.000069
醒来	42	0.000069
头上	42	0.000069
甃	42	0.000069
萼	42	0.000069
苕	42	0.000069
退	42	0.000069
洛阳	42	0.000069
腮	42	0.000069
朝暮	42	0.000069
沙鸥	42	0.000069
三台	42	0.000069
残雪	42	0.000069
菖蒲	42	0.000069
鸭	42	0.000069
藕花	42	0.000069
斑	42	0.000069
茶	42	0.000069
转头	42	0.000069
团团	42	0.000069
醁	42	0.000069
丹桂	42	0.000069
追随	42	0.000069
屡	42	0.000069
嫦娥	42	0.000069
万家	41	0.000068
无尽	41	0.000068
珮	41	0.000068
一饷	41	0.000068
江边	41	0.000068
琼楼	41	0.000068
犹未	41	0.000068
须知	41	0.000068
凤栖梧	41	0.000068
鳞	41	0.000068
断桥	41	0.000068
近来	41	0.000068
凌云	41	0.000068
天真	41	0.000068
一种	41	0.000068
点检	41	0.000068
奈何	41	0.000068
长寿	41	0.000068
蓼	41	0.000068
标格	41	0.000068
如洗	41	0.000068
丁香	41	0.000068
昔	41	0.000068
院	41	0.000068
音信	41	0.000068
漏	41	0.000068
人事	41	0.000068
际	41	0.000068
高唐	41	0.000068
墙头	41	0.000068
鴂	41	0.000068
袂	41	0.000068
笙箫	41	0.000068
桃叶	41	0.000068
披	41	0.000068
未归	41	0.000068
篱落	41	0.000068
弹	41	0.000068
蓝桥	41	0.000068
狂歌	41	0.000068
凉生	41	0.000068
梢头	41	0.000068
不许	41	0.000068
挼	41	0.000068
山下	41	0.000068
乱山	41	0.000068
更好	41	0.000068
点缀	41	0.000068
云水	41	0.000068
春酒	41	0.000068
赤	41	0.000068
茅屋	41	0.000068
初见	41	0.000068
送君	41	0.000068
纹	41	0.000068
长记	41	0.000068
烛花	41	0.000068
请	41	0.000068
丰年	41	0.000068
相属	41	0.000068
平安	41	0.000068
凤凰	41	0.000068
四海	41	0.000068
苍苔	41	0.000068
小山	41	0.000068
声声慢	41	0.000068
离骚	41	0.000068
浮名	40	0.000066
甚时	40	0.000066
风絮	40	0.000066
扃	40	0.000066
池上	40	0.000066
夜色	40	0.000066
蜂	40	0.000066
敢	40	0.000066
空有	40	0.000066
玉山	40	0.000066
满酌	40	0.000066
伤春	40	0.000066
雕鞍	40	0.000066
飞云	40	0.000066
花开	40	0.000066
征帆	40	0.000066
区区	40	0.000066
寒梅	40	0.000066
相伴	40	0.000066
此夜	40	0.000066
损	40	0.000066
艳	40	0.000066
月色	40	0.000066
驿	40	0.000066
用	40	0.000066
霏霏	40	0.000066
溪山	40	0.000066
拨	40	0.000066
赖有	40	0.000066
生香	40	0.000066
迎	40	0.000066
如故	40	0.000066
飐	40	0.000066
劝君	40	0.000066
泪珠	40	0.000066
逍遥	40	0.000066
两岸	40	0.000066
翠竹	40	0.000066
风波	40	0.000066
蟾宫	40	0.000066
受	40	0.000066
窗户	40	0.000066
白鹭	40	0.000066
纶巾	40	0.000066
有客	40	0.000066
璧月	40	0.000066
疏疏	40	0.000066
尾	40	0.000066
可是	40	0.000066
丹	40	0.000066
悠然	40	0.000066
最高	40	0.000066
化作	39	0.000064
百岁	39	0.000064
深意	39	0.000064
妍	39	0.000064
鹓	39	0.000064
鸡	39	0.000064
蕙	39	0.000064
偶	39	0.000064
自家	39	0.000064
珠玑	39	0.000064
赏心	39	0.000064
云散	39	0.000064
攀折	39	0.000064
纵横	39	0.000064
一霎	39	0.000064
神	39	0.000064
山路	39	0.000064
长久	39	0.000064
斜照	39	0.000064
红莲	39	0.000064
匀	39	0.000064
应为	39	0.000064
仙姿	39	0.000064
莫辞	39	0.000064
暖风	39	0.000064
千尺	39	0.000064
偏宜	39	0.000064
羡	39	0.000064
本	39	0.000064
六	39	0.000064
各	39	0.000064
梅梢	39	0.000064
水晶	39	0.000064
眉山	39	0.000064
芍药	39	0.000064
玉龙	39	0.000064
一分	39	0.000064
老大	39	0.000064
归舟	39	0.000064
袖手	39	0.000064
酬	39	0.000064
鸠	39	0.000064
帽	39	0.000064
三岛	39	0.000064
柳边	39	0.000064
身在	39	0.000064
鲸	39	0.000064
梳妆	38	0.000063
清瘦	38	0.000063
良夜	38	0.000063
霓	38	0.000063
前欢	38	0.000063
寸心	38	0.000063
台榭	38	0.000063
旧约	38	0.000063
夜凉	38	0.000063
却是	38	0.000063
润	38	0.000063
凄然	38	0.000063
停	38	0.000063
水流	38	0.000063
波	38	0.000063
云中	38	0.000063
绿鬓	38	0.000063
溪边	38	0.000063
爽气	38	0.000063
五湖	38	0.000063
寒光	38	0.000063
罗衣	38	0.000063
随人	38	0.000063
乳燕	38	0.000063
且莫	38	0.000063
佳	38	0.000063
城头	38	0.000063
西北	38	0.000063
照影	38	0.000063
开时	38	0.000063
郡	38	0.000063
碧玉	38	0.000063
人远	38	0.000063
重帘	38	0.000063
月底	38	0.000063
浓香	38	0.000063
铅华	38	0.000063
星	38	0.000063
孤舟	38	0.000063
世界	38	0.000063
此身	38	0.000063
一双	38	0.000063
造物	38	0.000063
不减	38	0.000063
纨	38	0.000063
应笑	38	0.000063
山阴	38	0.000063
人道	38	0.000063
休辞	38	0.000063
琼瑶	38	0.000063
骑鲸	38	0.000063
清凉	38	0.000063
如玉	38	0.000063
梦绕	38	0.000063
蓬	38	0.000063
邂逅	38	0.000063
唤取	38	0.000063
指点	38	0.000063
莫遣	38	0.000063
江流	38	0.000063
苍茫	38	0.000063
糁	38	0.000063
云烟	38	0.000063
伴侣	37	0.000061
佳丽	37	0.000061
晓色	37	0.000061
沽酒	37	0.000061
虚度	37	0.000061
箸	37	0.000061
金尊	37	0.000061
往来	37	0.000061
摇曳	37	0.000061
万叠	37	0.000061
犹在	37	0.000061
况有	37	0.000061
樵	37	0.000061
怀	37	0.000061
衣冠	37	0.000061
修	37	0.000061
物	37	0.000061
讴	37	0.000061
寿阳	37	0.000061
学	37	0.000061
湖边	37	0.000061
洞府	37	0.000061
南园	37	0.000061
彩	37	0.000061
武陵春	37	0.000061
逐	37	0.000061
杨	37	0.000061
不比	37	0.000061
景物	37	0.000061
中有	37	0.000061
君家	37	0.000061
有余	37	0.000061
荷	37	0.000061
屐	37	0.000061
促	37	0.000061
不记	37	0.000061
青梅	37	0.000061
残春	37	0.000061
此花	37	0.000061
缀	37	0.000061
犹是	37	0.000061
白首	37	0.000061
呵	37	0.000061
夜行	37	0.000061
铜	37	0.000061
衣裳	37	0.000061
强健	37	0.000061
千点	37	0.000061
声名	37	0.000061
俎	37	0.000061
送客	37	0.000061
吹散	37	0.000061
松江	37	0.000061
经行	37	0.000061
篘	37	0.000061
跨	37	0.000061
扶疏	37	0.000061
兴	37	0.000061
橹	37	0.000061
七十	37	0.000061
一翦	37	0.000061
中间	36	0.000059
取次	36	0.000059
流霞	36	0.000059
兰舟	36	0.000059
称觞	36	0.000059
觑	36	0.000059
珍重	36	0.000059
何为	36	0.000059
娇红	36	0.000059
荐	36	0.000059
别是	36	0.000059
冷浸	36	0.000059
行色	36	0.000059
煎	36	0.000059
惟	36	0.000059
万古	36	0.000059
重叠	36	0.000059
依	36	0.000059
坐中	36	0.000059
表	36	0.000059
缺	36	0.000059
戴	36	0.000059
国	36	0.000059
盖	36	0.000059
襦	36	0.000059
神州	36	0.000059
舞袖	36	0.000059
煮	36	0.000059
柔肠	36	0.000059
重门	36	0.000059
彩衣	36	0.000059
造化	36	0.000059
悠扬	36	0.000059
西州	36	0.000059
闷	36	0.000059
何年	36	0.000059
花下	36	0.000059
荷叶	36	0.000059
九重	36	0.000059
金井	36	0.000059
轻舟	36	0.000059
直到	36	0.000059
一抹	36	0.000059
烘	36	0.000059
盛	36	0.000059
安得	36	0.000059
睡起	36	0.000059
画眉	36	0.000059
山水	36	0.000059
切	36	0.000059
闲人	36	0.000059
肩	36	0.000059
碧落	36	0.000059
凉月	36	0.000059
琴心	36	0.000059
中流	36	0.000059
小舟	36	0.000059
入梦	36	0.000059
诗句	36	0.000059
拍手	36	0.000059
萧然	36	0.000059
欺	36	0.000059
一阵	36	0.000059
三日	36	0.000059
化工	36	0.000059
鱼龙	36	0.000059
去路	36	0.000059
长空	36	0.000059
君知否	36	0.000059
未能	36	0.000059
未应	36	0.000059
揽	36	0.000059
翠微	35	0.000058
芦花	35	0.000058
连云	35	0.000058
笼	35	0.000058
除非	35	0.000058
楼空	35	0.000058
此事	35	0.000058
玉女	35	0.000058
妾	35	0.000058
斗草	35	0.000058
心绪	35	0.000058
对此	35	0.000058
风情	35	0.000058
宝	35	0.000058
两处	35	0.000058
环佩	35	0.000058
更深	35	0.000058
一岁	35	0.000058
难寻	35	0.000058
如织	35	0.000058
日边	35	0.000058
故乡	35	0.000058
梳洗	35	0.000058
金瓯	35	0.000058
屏风	35	0.000058
浮动	35	0.000058
花飞	35	0.000058
