# 总词数: 487831
# 词汇表大小: 218120
# 格式: 词语	频次	频率
#==================================================
vt 社会主义 n	34	0.000070
wd 坚持 vt	34	0.000070
002 008 m	34	0.000070
wd 积极 ad	34	0.000070
003 006 m	34	0.000070
万 m 人	34	0.000070
n 表示 vt	34	0.000070
wj 同时 c	34	0.000070
wd 实现 vt	34	0.000070
f 说 vt	34	0.000070
f 有 vt	34	0.000070
007 004 m	34	0.000070
的 ud 最	34	0.000070
ud 最 dc	34	0.000070
多 m 名	34	0.000070
vi 中 f	34	0.000070
n 能 vu	34	0.000070
wd 被 p	34	0.000070
vq 一 m	34	0.000070
人 n wj	34	0.000070
d 为 vl	34	0.000070
一 m 大	34	0.000070
vt 而 c	34	0.000070
大学 n nt	34	0.000070
n 书记 n	34	0.000070
个 qe 月	34	0.000070
qe 月 n	34	0.000070
二 m 是	34	0.000070
ns 银行 n	34	0.000070
19980104 01 001	34	0.000070
19980106 10 006	34	0.000070
wj wkz 新华社	33	0.000068
vt 邓小平理论 n	33	0.000068
贡献 n wj	33	0.000068
vt 祖国 n	33	0.000068
但是 c wd	33	0.000068
vt 全局 n	33	0.000068
是 vl 我们	33	0.000068
n 条件 n	33	0.000068
vn 下 f	33	0.000068
m 李 nrf	33	0.000068
wd 全 a	33	0.000068
n 制度 n	33	0.000068
此 rz wd	33	0.000068
vn 制度 n	33	0.000068
n wky 的	33	0.000068
措施 n wd	33	0.000068
vi 在 p	33	0.000068
ud 作用 n	33	0.000068
m 吨 qd	33	0.000068
vt 水 n	33	0.000068
wd 美国 ns	33	0.000068
以 p m	33	0.000068
vi 到 vq	33	0.000068
wyz 我 rr	33	0.000068
多 m 个	33	0.000068
在 p 全国	33	0.000068
m 份 qj	33	0.000068
a 了 ul	33	0.000068
19980101 07 009	33	0.000068
vt 资金 n	33	0.000068
vt m 元	33	0.000068
wkz 中国 ns	33	0.000068
wky wu wkz	33	0.000068
外 f wd	33	0.000068
wj 19980106 03	33	0.000068
wj 19980108 04	33	0.000068
wj 19980108 08	33	0.000068
n wky wj	32	0.000066
n 社会 n	32	0.000066
社会 n 的	32	0.000066
wd 促进 vt	32	0.000066
m 中国 ns	32	0.000066
电 n wky	32	0.000066
wd 国家 n	32	0.000066
n wj 我们	32	0.000066
rr 要 vu	32	0.000066
的 ud 中国	32	0.000066
ud 中国 ns	32	0.000066
李 nrf 鹏	32	0.000066
n 到 vt	32	0.000066
wkz 图片 n	32	0.000066
图片 n wky	32	0.000066
vn 力度 n	32	0.000066
n 把 p	32	0.000066
n 大学 n	32	0.000066
009 003 m	32	0.000066
在 p 这里	32	0.000066
的 ud 战略	32	0.000066
ud 战略 n	32	0.000066
发展 vt wj	32	0.000066
vt m wj	32	0.000066
过程 n 中	32	0.000066
n 可以 vu	32	0.000066
问题 n 的	32	0.000066
世界 n 上	32	0.000066
wd 俄 jn	32	0.000066
005 005 m	32	0.000066
n wd 又	32	0.000066
n 看 kan4	32	0.000066
n wd 还	32	0.000066
vn 方面 n	32	0.000066
m 图片 n	32	0.000066
vt 高 a	32	0.000066
vt 几 m	32	0.000066
wj 为 wei4	32	0.000066
wd 这些 rz	32	0.000066
有限公司 n nt	32	0.000066
vn 机构 n	32	0.000066
nz 公司 n	32	0.000066
m m m	32	0.000066
003 m wkz	31	0.000064
年 qt wj	31	0.000064
vn 建设 vn	31	0.000064
p 美国 ns	31	0.000064
n wd 都	31	0.000064
十五大 j 精神	31	0.000064
j 精神 n	31	0.000064
m 国家 n	31	0.000064
m 周年 qt	31	0.000064
vt 说 vt	31	0.000064
场 chang3 qv	31	0.000064
三 m 个	31	0.000064
n 职工 n	31	0.000064
d 达 vt	31	0.000064
004 005 m	31	0.000064
vt 广大 b	31	0.000064
目标 n wd	31	0.000064
n 委员会 n	31	0.000064
的 ud 影响	31	0.000064
ud 影响 vn	31	0.000064
a 区 n	31	0.000064
n 党委 n	31	0.000064
t 至 p	31	0.000064
wd 形成 vt	31	0.000064
vn 作用 n	31	0.000064
wd 加强 vt	31	0.000064
t 中国 ns	31	0.000064
010 002 m	31	0.000064
011 001 m	31	0.000064
n 亿 m	31	0.000064
wd 应当 vu	31	0.000064
举行 vt 的	31	0.000064
c 也 d	31	0.000064
和 c 社会	31	0.000064
wkz 本报 rz	31	0.000064
见 jian4 vt	31	0.000064
来说 u wd	31	0.000064
呢 y ww	31	0.000064
n wd 一	31	0.000064
ud 领导 n	31	0.000064
rr 对 p	31	0.000064
nz 的 ud	31	0.000064
而 c 不	31	0.000064
d 发生 vt	31	0.000064
n 财政 n	31	0.000064
n 素质 n	31	0.000064
有 vx 了	31	0.000064
c 要 vu	31	0.000064
19980105 01 002	31	0.000064
wj 19980105 09	31	0.000064
a 工程 n	31	0.000064
p 中央 n	30	0.000061
同志 n 的	30	0.000061
a 发展 vn	30	0.000061
n 继续 vt	30	0.000061
001 009 m	30	0.000061
d 没有 df	30	0.000061
c 国家 n	30	0.000061
vt 各种 rz	30	0.000061
p 社会主义 n	30	0.000061
了 ul 新	30	0.000061
ul 新 a	30	0.000061
这样 rz 的	30	0.000061
n 组成 vt	30	0.000061
wd 李 nrf	30	0.000061
任务 n wd	30	0.000061
vn 方式 n	30	0.000061
d 很 dc	30	0.000061
今天 t 在	30	0.000061
vt 出来 vq	30	0.000061
n 市场经济 n	30	0.000061
达 vt 亿	30	0.000061
vt 至 vt	30	0.000061
年 t 底	30	0.000061
副 b 总理	30	0.000061
b 总理 n	30	0.000061
n 兼 vt	30	0.000061
p 南非 ns	30	0.000061
vn wd 在	30	0.000061
方面 n wd	30	0.000061
c 对 p	30	0.000061
vt wd 他	30	0.000061
了 ul 一个	30	0.000061
ul 一个 mq	30	0.000061
vn wd 并	30	0.000061
m 段 qc	30	0.000061
n 政协 jn	30	0.000061
底 f wd	30	0.000061
d 可 vu	30	0.000061
这 rz 位	30	0.000061
rz 位 qe	30	0.000061
wj 它 rr	30	0.000061
rz 在 p	30	0.000061
p 群众 n	30	0.000061
wd 目前 t	30	0.000061
wj 为了 p	30	0.000061
农业 n 产业化	30	0.000061
nz 集团 n	30	0.000061
报道 vt wd	30	0.000061
wkz m wky	30	0.000061
wj 19980105 08	30	0.000061
小平 nrg 同志	29	0.000059
vt 世纪 n	29	0.000059
n 发生 vt	29	0.000059
p 这些 rz	29	0.000059
vt wd 并	29	0.000059
d 提高 vt	29	0.000059
的 ud 第一	29	0.000059
ud 第一 m	29	0.000059
p 今年 t	29	0.000059
002 009 m	29	0.000059
n wj 要	29	0.000059
到 vq 了	29	0.000059
vt 北京 ns	29	0.000059
004 006 m	29	0.000059
vn wd 为	29	0.000059
n 系统 n	29	0.000059
006 005 m	29	0.000059
vn wj 他	29	0.000059
a 社会 n	29	0.000059
wd 用 p	29	0.000059
社会主义 n 市场经济	29	0.000059
m 支 qe	29	0.000059
和 c 人民	29	0.000059
c 人民 n	29	0.000059
n 参加 vt	29	0.000059
vt 未来 t	29	0.000059
012 001 m	29	0.000059
关系 n 的	29	0.000059
n 得到 vt	29	0.000059
d 将 p	29	0.000059
出 vq 了	29	0.000059
了 ul wkz	29	0.000059
vn 速度 n	29	0.000059
wd 一些 mq	29	0.000059
一 m 份	29	0.000059
wj 去年 t	29	0.000059
经济 n 结构	29	0.000059
wd 全国 n	29	0.000059
wm 一 m	29	0.000059
p 加强 vt	29	0.000059
vt 交通 n	29	0.000059
工作 vn 人员	29	0.000059
车 che1 n	29	0.000059
n 事故 n	29	0.000059
水平 n 的	29	0.000059
n 外 f	29	0.000059
分子 fen4zi3 n	29	0.000059
n 只 d	29	0.000059
nrf 杰 nrg	29	0.000059
t wd 他	29	0.000059
n 必须 d	29	0.000059
wj 19980105 12	29	0.000059
wj 19980108 05	29	0.000059
n wkz 附	28	0.000057
的 ud 目标	28	0.000057
ud 目标 n	28	0.000057
a m 年	28	0.000057
wj 但是 c	28	0.000057
n 金融 n	28	0.000057
提出 vt 的	28	0.000057
vn 阶段 n	28	0.000057
提出 vt 了	28	0.000057
wei4 p 人民	28	0.000057
n 服务 vt	28	0.000057
p 他们 rr	28	0.000057
df 再 d	28	0.000057
vt 前 f	28	0.000057
wd 当 p	28	0.000057
d 都 d	28	0.000057
p 一些 mq	28	0.000057
改革 vt 的	28	0.000057
wd 刘 nrf	28	0.000057
介绍 vt wd	28	0.000057
t 以来 f	28	0.000057
n wd 其中	28	0.000057
到 vq m	28	0.000057
n 送 vt	28	0.000057
全 a 区	28	0.000057
rz 方面 n	28	0.000057
wd 到 p	28	0.000057
c 政府 n	28	0.000057
n 基础 n	28	0.000057
007 005 m	28	0.000057
项目 n wd	28	0.000057
a 典型 n	28	0.000057
已 d 有	28	0.000057
p 上年 t	28	0.000057
优势 n wd	28	0.000057
d 开始 vt	28	0.000057
p 这个 rz	28	0.000057
他 rr 在	28	0.000057
c 有 vt	28	0.000057
wd 又 c	28	0.000057
c 使 vt	28	0.000057
vt 三 m	28	0.000057
我 rr 的	28	0.000057
wd 许多 m	28	0.000057
wd 去年 t	28	0.000057
n 达到 vt	28	0.000057
下岗 vn 职工	28	0.000057
qt 前 f	28	0.000057
n 货币 n	28	0.000057
d 结合 vt	28	0.000057
n 较 dc	28	0.000057
wd 既 c	28	0.000057
上 vq 了	28	0.000057
n wj 他们	28	0.000057
vt m 美元	28	0.000057
n 行业 n	28	0.000057
n 居民 n	28	0.000057
nrg wky 19980105	28	0.000057
主管 vn 部门	28	0.000057
p 香港 ns	27	0.000055
跨 vt 世纪	27	0.000055
wj 19980101 01	27	0.000055
建设 vn 和	27	0.000055
ns 与 p	27	0.000055
001 010 m	27	0.000055
思想 n wd	27	0.000055
的 ud 合作	27	0.000055
ud 合作 vn	27	0.000055
wd 按照 p	27	0.000055
之间 f 的	27	0.000055
an 和 c	27	0.000055
vt 十五大 j	27	0.000055
的 ud 生活	27	0.000055
ns 举行 vt	27	0.000055
m 台 qe	27	0.000055
003 007 m	27	0.000055
vt 人们 n	27	0.000055
p 改革 vt	27	0.000055
wd 努力 ad	27	0.000055
wj 月 t	27	0.000055
起 f wd	27	0.000055
在 p 此	27	0.000055
vt 很 dc	27	0.000055
尤其 dc 是	27	0.000055
技术 n wd	27	0.000055
008 005 m	27	0.000055
vu 把 p	27	0.000055
m 以上 f	27	0.000055
wyy 和 c	27	0.000055
和 c wyz	27	0.000055
vt m 年	27	0.000055
wyz 我们 rr	27	0.000055
rr 将 d	27	0.000055
n 共 d	27	0.000055
n 占 vt	27	0.000055
建立 vt 了	27	0.000055
n 开展 vt	27	0.000055
wd 一个 mq	27	0.000055
d 使 vt	27	0.000055
wd 政府 n	27	0.000055
vt 读者 n	27	0.000055
好 a wd	27	0.000055
到 p 年	27	0.000055
d 说 vt	27	0.000055
wj 她 rr	27	0.000055
高 a wd	27	0.000055
vn 仪式 n	27	0.000055
wd 建立 vt	27	0.000055
vn 上 shang5	27	0.000055
wd 可以 vu	27	0.000055
wj 19980101 07	27	0.000055
的 ud 大	27	0.000055
n 更 dc	27	0.000055
vi 了 y	27	0.000055
rr 就 d	27	0.000055
a 工作 vn	27	0.000055
再 d 就业	27	0.000055
d 就业 vi	27	0.000055
vn 管理 vn	27	0.000055
qt 内 f	27	0.000055
vn 体制 n	27	0.000055
n 出发 vi	27	0.000055
wd 给 p	27	0.000055
m 场 chang3	27	0.000055
之一 rz wj	27	0.000055
nrf 云龙 nrg	27	0.000055
n 科技 n	27	0.000055
高 a 的	27	0.000055
n 实行 vt	27	0.000055
n wd 提高	27	0.000055
c 他 rr	27	0.000055
vn 单位 n	27	0.000055
m 级 qe	27	0.000055
wj 19980105 11	27	0.000055
19980106 12 001	27	0.000055
幸福 a 工程	27	0.000055
vl 中国 ns	26	0.000053
dc 不 df	26	0.000053
组织 n nt	26	0.000053
c 中国 ns	26	0.000053
vt 这些 rz	26	0.000053
c 发展 vn	26	0.000053
n 形势 n	26	0.000053
经济 n 建设	26	0.000053
002 010 m	26	0.000053
n wky wu	26	0.000053
vt 工作 vn	26	0.000053
vt wd 为	26	0.000053
p 全 a	26	0.000053
rr 也 d	26	0.000053
n 意识 n	26	0.000053
n 质量 n	26	0.000053
wd 让 vt	26	0.000053
m 地区 n	26	0.000053
wd 包括 vt	26	0.000053
wu 政府 n	26	0.000053
m 级 qz	26	0.000053
a 一 m	26	0.000053
工作 vn 会议	26	0.000053
vn 政策 n	26	0.000053
vt 科技 n	26	0.000053
n 仍 d	26	0.000053
达 vt 万	26	0.000053
的 ud 重点	26	0.000053
ud 重点 n	26	0.000053
wd 比 p	26	0.000053
vt wd 中国	26	0.000053
wj 这种 r	26	0.000053
将 d 于	26	0.000053
在 p 中国	26	0.000053
谈 vt 到	26	0.000053
d 给 p	26	0.000053
和 c 经济	26	0.000053
研究所 n nt	26	0.000053
全国 n 政协	26	0.000053
n wd 更	26	0.000053
d 到 vt	26	0.000053
rz 一个 mq	26	0.000053
改革 vn wd	26	0.000053
vt 去 vq	26	0.000053
d 由 p	26	0.000053
rr 不 df	26	0.000053
m 套 qj	26	0.000053
d 在 d	26	0.000053
vt 向 p	26	0.000053
三 m 是	26	0.000053
df 到 vq	26	0.000053
n m 个	26	0.000053
n 开发 vn	26	0.000053
n 或者 c	26	0.000053
vn 系统 n	26	0.000053
盛 nrf 云龙	26	0.000053
vt wj 19980104	26	0.000053
n wj 据	26	0.000053
vt 法律 n	26	0.000053
的 ud 市场	26	0.000053
ud 市场 n	26	0.000053
wj 19980105 02	26	0.000053
n 主管 vn	26	0.000053
wj wyy 19980106	26	0.000053
wj 19980108 07	26	0.000053
m 月 t	25	0.000051
n wd 向	25	0.000051
良好 a 的	25	0.000051
现代化 vn 建设	25	0.000051
wd 企业 n	25	0.000051
d 加强 vt	25	0.000051
作出 vt 了	25	0.000051
的 ud 贡献	25	0.000051
ud 贡献 n	25	0.000051
我国 rz 的	25	0.000051
和 c 国家	25	0.000051
经济 n wu	25	0.000051
不 df 再	25	0.000051
vt wj wyy	25	0.000051
vt 重大 a	25	0.000051
的 ud 根本	25	0.000051
n 指出 vt	25	0.000051
次 qv wd	25	0.000051
f 最 dc	25	0.000051
nt 主任 n	25	0.000051
副 b 部长	25	0.000051
b 部长 n	25	0.000051
全 a 社会	25	0.000051
力度 n wd	25	0.000051
n 需求 n	25	0.000051
一 m 家	25	0.000051
n 精神 n	25	0.000051
n 周 nrf	25	0.000051
vn wd 但	25	0.000051
n 进入 vt	25	0.000051
013 001 m	25	0.000051
vn 总值 n	25	0.000051
记者 n 王	25	0.000051
ns 驻 vt	25	0.000051
有 vt 万	25	0.000051
p 记者 n	25	0.000051
宣布 vt wd	25	0.000051
的 ud 变化	25	0.000051
ud 变化 vn	25	0.000051
vt wd 但	25	0.000051
d 就 d	25	0.000051
003 m 年	25	0.000051
wd 不仅 c	25	0.000051
wd 那 rz	25	0.000051
的 ud 时候	25	0.000051
ud 时候 n	25	0.000051
之后 f wd	25	0.000051
n 了 y	25	0.000051
m 一 m	25	0.000051
n wd 他们	25	0.000051
今天 t wd	25	0.000051
也 d 要	25	0.000051
内 f wd	25	0.000051
在 p 京	25	0.000051
p 京 jn	25	0.000051
n 新闻 n	25	0.000051
vt 从 p	25	0.000051
此外 c wd	25	0.000051
rz 项 qe	25	0.000051
政府 n 的	25	0.000051
n 基金 n	25	0.000051
m 辆 qe	25	0.000051
责任 n wj	25	0.000051
相 d 结合	25	0.000051
n 优势 n	25	0.000051
ns 农业 n	25	0.000051
wei4 p 此	25	0.000051
得 de2 vt	25	0.000051
wd 占 vt	25	0.000051
rz 企业 n	25	0.000051
服务 vn wd	25	0.000051
结构 n 的	25	0.000051
vn 服务 vn	25	0.000051
部门 n 的	25	0.000051
n 资源 n	25	0.000051
d 与 p	25	0.000051
wd 主要 d	25	0.000051
vn 经营 vn	25	0.000051
金融 n 机构	25	0.000051
wd 如果 c	25	0.000051
vt 外资 n	25	0.000051
m 企业 n	25	0.000051
资产 n 经营	25	0.000051
nrf 宁 nrg	25	0.000051
19980106 09 008	25	0.000051
wyz 幸福 a	25	0.000051
19980108 03 001	25	0.000051
vt 把 p	24	0.000049
n 进一步 d	24	0.000049
的 ud 金融	24	0.000049
ud 金融 n	24	0.000049
就 d 会	24	0.000049
vt 要 vu	24	0.000049
的 ud 原则	24	0.000049
ud 原则 n	24	0.000049
d 继续 vt	24	0.000049
p 联合国 nt	24	0.000049
泽民 nrg 同志	24	0.000049
n wd 积极	24	0.000049
n 提出 vt	24	0.000049
wu 文化 n	24	0.000049
vn wj 在	24	0.000049
an 的 ud	24	0.000049
n 人员 n	24	0.000049
记者 n 刘	24	0.000049
一 m 天	24	0.000049
005 m 在	24	0.000049
人民 n 群众	24	0.000049
后 f 的	24	0.000049
a 职工 n	24	0.000049
n 比 p	24	0.000049
vt 什么 ry	24	0.000049
qe 大 a	24	0.000049
ud 根本 a	24	0.000049
p 两 m	24	0.000049
副 b 主席	24	0.000049
b 主席 n	24	0.000049
rz 政府 n	24	0.000049
003 m 据	24	0.000049
n 市 n	24	0.000049
出现 vt 了	24	0.000049
的 ud 一些	24	0.000049
ud 一些 mq	24	0.000049
n wu 政府	24	0.000049
vt 各 rz	24	0.000049
n 影响 vn	24	0.000049
wd 今天 t	24	0.000049
将 d 有	24	0.000049
a 作用 n	24	0.000049
放 vt 在	24	0.000049
vt 生产 vn	24	0.000049
vn 任务 n	24	0.000049
n 相 d	24	0.000049
009 004 m	24	0.000049
nt 等 u	24	0.000049
巨大 a 的	24	0.000049
n wd 同时	24	0.000049
vn wd 使	24	0.000049
n 状况 n	24	0.000049
qe 国家 n	24	0.000049
vt 美国 ns	24	0.000049
n 才 d	24	0.000049
最 dc 高	24	0.000049
中心 n nt	24	0.000049
mq 重要 a	24	0.000049
vn 关系 n	24	0.000049
上 shang4 f	24	0.000049
wd 今年 t	24	0.000049
近 a 几	24	0.000049
a 几 m	24	0.000049
基础 n wj	24	0.000049
wm wyz 我	24	0.000049
的 ud 政治	24	0.000049
ud 政治 n	24	0.000049
得到 vt 了	24	0.000049
n 利益 n	24	0.000049
政协 jn nt	24	0.000049
n 来说 u	24	0.000049
wd 中央 n	24	0.000049
d 没有 vt	24	0.000049
当地 s 的	24	0.000049
她 rr 的	24	0.000049
wd 人们 n	24	0.000049
vl 对 p	24	0.000049
n 举行 vt	24	0.000049
是 vl 不	24	0.000049
vl 不 df	24	0.000049
的 ud 政策	24	0.000049
ud 政策 n	24	0.000049
出发 vi wd	24	0.000049
协会 n nt	24	0.000049
这 rz 就	24	0.000049
vl 国家 n	24	0.000049
shang5 f wj	24	0.000049
都 d 在	24	0.000049
年 qt 前	24	0.000049
产业 n 的	24	0.000049
体制 n 改革	24	0.000049
vn 技术 n	24	0.000049
p 社会 n	24	0.000049
vn 战略 n	24	0.000049
n 监管 vn	24	0.000049
vn 价格 n	24	0.000049
总 b 水平	24	0.000049
b 水平 n	24	0.000049
价格 n 主管	24	0.000049
19980107 05 006	24	0.000049
张 nrf 晓伟	24	0.000049
nrf 晓伟 nrg	24	0.000049
19980107 12 001	24	0.000049
wj 19980108 02	24	0.000049
之际 f wd	23	0.000047
电视台 n nt	23	0.000047
wd 继续 vt	23	0.000047
有 vt 中国	23	0.000047
中国 ns 特色	23	0.000047
ns 特色 n	23	0.000047
a 增长 vn	23	0.000047
c 其他 rz	23	0.000047
n wj 中国	23	0.000047
困难 an wd	23	0.000047
vt 改革 vt	23	0.000047
取得 vt 的	23	0.000047
条件 n wd	23	0.000047
n 政治 n	23	0.000047
n wj 但	23	0.000047
我们 rr 党	23	0.000047
rr 党 n	23	0.000047
a 时期 n	23	0.000047
vt 这个 rz	23	0.000047
rz 领导 n	23	0.000047
wd 经济 n	23	0.000047
的 ud 同志	23	0.000047
ud 同志 n	23	0.000047
t 上午 t	23	0.000047
vn 情况 n	23	0.000047
m 代 qj	23	0.000047
的 ud 事	23	0.000047
ud 事 n	23	0.000047
n wd 必须	23	0.000047
站 vt 在	23	0.000047
wd 增强 vt	23	0.000047
vt 产品 n	23	0.000047
wd 再 d	23	0.000047
ns 自治区 n	23	0.000047
wu 国务院 nt	23	0.000047
同 vt 的	23	0.000047
m 小时 n	23	0.000047
d 形成 vt	23	0.000047
全国 n 人民	23	0.000047
nt 委员 n	23	0.000047
nt 部长 n	23	0.000047
n 三 m	23	0.000047
世纪 n 的	23	0.000047
f wd 在	23	0.000047
wd 进一步 d	23	0.000047
最 dc 新	23	0.000047
dc 新 a	23	0.000047
010 003 m	23	0.000047
011 002 m	23	0.000047
012 002 m	23	0.000047
vn 工程 n	23	0.000047
m 目前 t	23	0.000047
原则 n wd	23	0.000047
生产 vn 总值	23	0.000047
的 ud 国家	23	0.000047
ud 国家 n	23	0.000047
a 中国 ns	23	0.000047
vt 重要 a	23	0.000047
d 取得 vt	23	0.000047
将 d 在	23	0.000047
n 研究所 n	23	0.000047
vn wyy wd	23	0.000047
m 期 qv	23	0.000047
m 篇 qe	23	0.000047
ud 大 a	23	0.000047
wd 可 c	23	0.000047
第一 m 次	23	0.000047
时候 n wd	23	0.000047
走 vt 进	23	0.000047
vu 说 vt	23	0.000047
n wj 一	23	0.000047
vt 这种 r	23	0.000047
未来 t wd	23	0.000047
的 ud 建设	23	0.000047
vt 与 c	23	0.000047
t wd 在	23	0.000047
到 vq wd	23	0.000047
天 qt wd	23	0.000047
vn 措施 n	23	0.000047
vn 计划 n	23	0.000047
vu 使 vt	23	0.000047
ud m wj	23	0.000047
你 rr 的	23	0.000047
n 研究 vn	23	0.000047
n 会议 n	23	0.000047
n 行为 n	23	0.000047
vi 了 ul	23	0.000047
c wd 在	23	0.000047
n wd 给	23	0.000047
19980104 01 002	23	0.000047
n 有限公司 n	23	0.000047
qe 世界 n	23	0.000047
n 机关 n	23	0.000047
李 nrf 宁	23	0.000047
vi wj 19980106	23	0.000047
周 nrf 总理	23	0.000047
nrf 总理 n	23	0.000047
wd 周 nrf	23	0.000047
19980107 04 001	23	0.000047
vt 香港 ns	22	0.000045
a 旗帜 n	22	0.000045
n 国家 n	22	0.000045
wd 采取 vt	22	0.000045
vn wj 19980101	22	0.000045
vt 历史 n	22	0.000045
n 办 vt	22	0.000045
004 m 年	22	0.000045
ad 贯彻 vt	22	0.000045
全局 n wd	22	0.000045
我们 rr 要	22	0.000045
文化 n 的	22	0.000045
mq 新 a	22	0.000045
m wkz 新华社	22	0.000045
jn 两 m	22	0.000045
wky 等 u	22	0.000045
n 走 vt	22	0.000045
nrg 今天 t	22	0.000045
f wd 有	22	0.000045
004 007 m	22	0.000045
n 增长 vn	22	0.000045
孩子 n 们	22	0.000045
vn 事业 n	22	0.000045
vt 国有 vn	22	0.000045
更 dc 大	22	0.000045
n 副 b	22	0.000045
n 造成 vt	22	0.000045
日 t 起	22	0.000045
rr 有 vt	22	0.000045
vl 我国 rz	22	0.000045
等 u wd	22	0.000045
p 农民 n	22	0.000045
情况 n wd	22	0.000045
wd 同 p	22	0.000045
a 地区 n	22	0.000045
n 提高 vt	22	0.000045
007 006 m	22	0.000045
n 十分 dc	22	0.000045
nrf 主席 n	22	0.000045
表明 vt wd	22	0.000045
t 开始 vt	22	0.000045
m 步 qv	22	0.000045
m 座 qe	22	0.000045
n 处理 vn	22	0.000045
t 下午 t	22	0.000045
vu 有 vt	22	0.000045
d 增加 vt	22	0.000045
wd 即 vl	22	0.000045
新 a 中国	22	0.000045
vt 并 c	22	0.000045
c 为 wei4	22	0.000045
dc 快 a	22	0.000045
更 dc 是	22	0.000045
多 m 年	22	0.000045
n 开始 vt	22	0.000045
wd 这种 r	22	0.000045
n 带来 vt	22	0.000045
005 006 m	22	0.000045
a 措施 n	22	0.000045
n 不仅 c	22	0.000045
ud m 个	22	0.000045
的 ud 管理	22	0.000045
ud 管理 vn	22	0.000045
vt 它 rr	22	0.000045
n wd 其	22	0.000045
002 011 m	22	0.000045
历史 n 的	22	0.000045
是 vl 对	22	0.000045
还 d 是	22	0.000045
vn wj 这	22	0.000045
rz 两 m	22	0.000045
ud 建设 vn	22	0.000045
vt wj wkz	22	0.000045
的 ud 万	22	0.000045
ud 万 m	22	0.000045
n 今天 t	22	0.000045
n 体委 jn	22	0.000045
走 vt 出	22	0.000045
是 vl 国家	22	0.000045
n 日 t	22	0.000045
qe 政府 n	22	0.000045
wj 二 m	22	0.000045
n 出版社 n	22	0.000045
农村 n 经济	22	0.000045
vn wj 19980103	22	0.000045
wd 农民 n	22	0.000045
场 chang2 qv	22	0.000045
了解 vt wd	22	0.000045
了 ul 大量	22	0.000045
ul 大量 m	22	0.000045
wd 这个 rz	22	0.000045
n 在 vt	22	0.000045
mq 人 n	22	0.000045
n wj 因此	22	0.000045
c 企业 n	22	0.000045
wd 要求 vt	22	0.000045
n 放 vt	22	0.000045
vn 质量 n	22	0.000045
市场 n 上	22	0.000045
n 队伍 n	22	0.000045
vn 成本 n	22	0.000045
a wj 19980105	22	0.000045
产品 n 的	22	0.000045
n 调控 vn	22	0.000045
和平 a 进程	22	0.000045
a 进程 n	22	0.000045
19980105 07 008	22	0.000045
19980105 08 008	22	0.000045
p 体育 n	22	0.000045
政府 n 定价	22	0.000045
政府 n 指导价	22	0.000045
n 指导价 n	22	0.000045
收费 vn 电话	22	0.000045
nrg wky 19980106	22	0.000045
19980106 09 002	22	0.000045
n 电价 n	22	0.000045
wu 中国 ns	21	0.000043
rz 人民 n	21	0.000043
历史 n 上	21	0.000043
高举 vt 邓小平理论	21	0.000043
伟大 a 旗帜	21	0.000043
旗帜 n wd	21	0.000043
n 合作 vn	21	0.000043
发生 vt 的	21	0.000043
经验 n wd	21	0.000043
wd 还有 vt	21	0.000043
a 条件 n	21	0.000043
001 011 m	21	0.000043
001 012 m	21	0.000043
d 实现 vt	21	0.000043
关系 n wj	21	0.000043
vt 许多 m	21	0.000043
n 全面 ad	21	0.000043
的 ud 任务	21	0.000043
ud 任务 n	21	0.000043
d 进入 vt	21	0.000043
ia 的 ud	21	0.000043
wd 不断 d	21	0.000043
n 现代化 vn	21	0.000043
的 ud 好	21	0.000043
ud 好 a	21	0.000043
n 各界 rz	21	0.000043
n 代表 n	21	0.000043
ns 三 m	21	0.000043
n 使 vt	21	0.000043
记者 n 张	21	0.000043
书记 n wu	21	0.000043
wj 现在 t	21	0.000043
职工 n 的	21	0.000043
vu 以 p	21	0.000043
002 m wkz	21	0.000043
日 t 时	21	0.000043
vt 记者 n	21	0.000043
vi 不 df	21	0.000043
dc 强 a	21	0.000043
n 发表 vt	21	0.000043
wu 社会 n	21	0.000043
会议 n 上	21	0.000043
006 006 m	21	0.000043
vu 从 p	21	0.000043
群众 n wd	21	0.000043
近年来 l wd	21	0.000043
b 书记 n	21	0.000043
先进 a 典型	21	0.000043
万 m 多	21	0.000043
m 人次 qv	21	0.000043
wj 图 n	21	0.000043
问题 n 上	21	0.000043
t 初 f	21	0.000043
n 作为 vl	21	0.000043
极 dc 大	21	0.000043
一个 mq 重要	21	0.000043
n wj wyz	21	0.000043
m 他 rr	21	0.000043
f wd 我们	21	0.000043
n 年 t	21	0.000043
的 ud 投资	21	0.000043
n wd wyz	21	0.000043
是 vl 要	21	0.000043
vl 要 vu	21	0.000043
任务 n wj	21	0.000043
机制 n wd	21	0.000043
的 ud 传统	21	0.000043
jn nt 副	21	0.000043
ud m 多	21	0.000043
a 县 n	21	0.000043
m 为 wei4	21	0.000043
是 vl wm	21	0.000043
一 m 张	21	0.000043
n 创作 vn	21	0.000043
变化 vn wd	21	0.000043
的 ud 优势	21	0.000043
ud 优势 n	21	0.000043
vt 腐败 an	21	0.000043
在 p wyz	21	0.000043
vn wj 19980102	21	0.000043
wd 以及 c	21	0.000043
id 地 ui	21	0.000043
第一 m 个	21	0.000043
