# 总词数: 487832
# 词汇表大小: 91800
# 格式: 词语	频次	频率
#==================================================
计划生育 ln	53	0.000109
反 vt	53	0.000109
进 vq	53	0.000109
n 银行	53	0.000109
m 亩	53	0.000109
12 002	53	0.000109
19980106 03	53	0.000109
良好 a	52	0.000107
邓小平理论 n	52	0.000107
改善 vt	52	0.000107
vt 国际	52	0.000107
贡献 n	52	0.000107
解放 vt	52	0.000107
两岸 n	52	0.000107
贯彻 vt	52	0.000107
分别 d	52	0.000107
n 到	52	0.000107
005 003	52	0.000107
过程 n	52	0.000107
wj 目前	52	0.000107
村 n	52	0.000107
vt 之	52	0.000107
nt nt	52	0.000107
未 df	52	0.000107
ud 问题	52	0.000107
每 rz	52	0.000107
07 008	52	0.000107
经营者 n	52	0.000107
wky wj	51	0.000105
001 006	51	0.000105
p 世界	51	0.000105
成果 n	51	0.000105
对于 p	51	0.000105
实际 n	51	0.000105
a wyy	51	0.000105
wd 同时	51	0.000105
m 批	51	0.000105
wky wu	51	0.000105
01 004	51	0.000105
vt 社会	51	0.000105
006 003	51	0.000105
007 001	51	0.000105
开发 vt	51	0.000105
事件 n	51	0.000105
ud 主要	51	0.000105
行政 n	51	0.000105
学生 n	51	0.000105
y ww	51	0.000105
外 f	51	0.000105
wj 一	51	0.000105
作 vt	51	0.000105
wd 提高	51	0.000105
19980105 08	51	0.000105
19980108 02	51	0.000105
vt 年	50	0.000102
wj 中国	50	0.000102
vt 思想	50	0.000102
道路 n	50	0.000102
wj 但	50	0.000102
d 以	50	0.000102
下 vq	50	0.000102
形势 n	50	0.000102
更加 dc	50	0.000102
认真 ad	50	0.000102
同时 n	50	0.000102
当前 t	50	0.000102
vt 一些	50	0.000102
首都 n	50	0.000102
n 陈	50	0.000102
京 jn	50	0.000102
p 其	50	0.000102
p wkz	50	0.000102
p 北京	50	0.000102
004 003	50	0.000102
wd 与	50	0.000102
自 p	50	0.000102
m wp	50	0.000102
文字 n	50	0.000102
省委 n	50	0.000102
n 教育	50	0.000102
008 001	50	0.000102
巨大 a	50	0.000102
vt 农业	50	0.000102
合作 vt	50	0.000102
vn 中心	50	0.000102
03 005	50	0.000102
p 一	50	0.000102
n 之一	50	0.000102
m 公里	50	0.000102
公里 qd	50	0.000102
每年 rz	50	0.000102
vi 了	50	0.000102
n 调整	50	0.000102
n 高	50	0.000102
a 企业	50	0.000102
vt 价格	50	0.000102
nrf 子文	50	0.000102
子文 nrg	50	0.000102
精神文明 n	49	0.000100
但是 c	49	0.000100
nt 北京	49	0.000100
ud 同时	49	0.000100
rz 北京	49	0.000100
n 群众	49	0.000100
带来 vt	49	0.000100
d 被	49	0.000100
ud 领导	49	0.000100
部分 m	49	0.000100
图 n	49	0.000100
赵 nrf	49	0.000100
斗争 vn	49	0.000100
nr 在	49	0.000100
d m	49	0.000100
基金 n	49	0.000100
p 我	49	0.000100
n 或	49	0.000100
石油 n	49	0.000100
种子 n	49	0.000100
10 006	49	0.000100
nrf 长工	49	0.000100
长工 nrg	49	0.000100
19980101 01	48	0.000098
中共中央 nt	48	0.000098
小平 nrg	48	0.000098
成功 a	48	0.000098
积极 a	48	0.000098
稳定 a	48	0.000098
015 m	48	0.000098
m 件	48	0.000098
整个 b	48	0.000098
t 讯	48	0.000098
大型 b	48	0.000098
vn 能力	48	0.000098
vq m	48	0.000098
西藏 ns	48	0.000098
t 起	48	0.000098
打 vt	48	0.000098
007 002	48	0.000098
a 和	48	0.000098
由于 p	48	0.000098
t 底	48	0.000098
底 f	48	0.000098
n 领导	48	0.000098
wd 由	48	0.000098
执行 vt	48	0.000098
水利 n	48	0.000098
美元 n	48	0.000098
n 19980108	48	0.000098
19980108 08	48	0.000098
nrf 小平	47	0.000096
跨 vt	47	0.000096
ns 人	47	0.000096
地位 n	47	0.000096
认识 vt	47	0.000096
m 万	47	0.000096
来到 vt	47	0.000096
承担 vt	47	0.000096
接受 vt	47	0.000096
加大 vt	47	0.000096
vt 全	47	0.000096
f 有	47	0.000096
孙 nrf	47	0.000096
放 vt	47	0.000096
正式 ad	47	0.000096
领域 n	47	0.000096
革命 vn	47	0.000096
d 从	47	0.000096
nrf 其琛	47	0.000096
其琛 nrg	47	0.000096
07 001	47	0.000096
vt 成	47	0.000096
来 vt	47	0.000096
wt wyy	47	0.000096
v 的	47	0.000096
宏观 n	47	0.000096
先 d	47	0.000096
母亲 n	47	0.000096
交 vt	47	0.000096
出口 vn	47	0.000096
卢布 n	47	0.000096
p 市场	47	0.000096
j wyy	46	0.000094
各项 r	46	0.000094
逐步 d	46	0.000094
希望 vt	46	0.000094
002 005	46	0.000094
市委 n	46	0.000094
f 一	46	0.000094
b 企业	46	0.000094
素质 n	46	0.000094
p 月	46	0.000094
l wj	46	0.000094
rr 是	46	0.000094
008 002	46	0.000094
徐 nrf	46	0.000094
保证 vt	46	0.000094
a 而	46	0.000094
谈 vt	46	0.000094
设施 n	46	0.000094
c 有	46	0.000094
出版 vt	46	0.000094
s wj	46	0.000094
集体 n	46	0.000094
n 部门	46	0.000094
方法 n	46	0.000094
05 002	46	0.000094
19980105 12	46	0.000094
n 19980107	46	0.000094
n 活动	45	0.000092
维护 vt	45	0.000092
落实 vt	45	0.000092
qt 里	45	0.000092
大力 d	45	0.000092
wj 因此	45	0.000092
dang1 vl	45	0.000092
nr 的	45	0.000092
u m	45	0.000092
f wu	45	0.000092
ud 一个	45	0.000092
vt 农民	45	0.000092
c m	45	0.000092
长期 d	45	0.000092
nt 在	45	0.000092
负责 vt	45	0.000092
应该 vu	45	0.000092
政协 jn	45	0.000092
内部 f	45	0.000092
vt 大	45	0.000092
爱 vt	45	0.000092
吃 vt	45	0.000092
n 体制	45	0.000092
各地 rz	45	0.000092
引起 vt	45	0.000092
a 市	45	0.000092
重新 d	45	0.000092
vt 金融	45	0.000092
规定 n	45	0.000092
l wyy	45	0.000092
ns 金融	45	0.000092
n 汇率	45	0.000092
监管 vn	45	0.000092
09 004	45	0.000092
001 007	44	0.000090
现代化 vn	44	0.000090
指导 vn	44	0.000090
合理 a	44	0.000090
大家 rr	44	0.000090
ud 基本	44	0.000090
搞 vt	44	0.000090
结束 vt	44	0.000090
著名 a	44	0.000090
作品 n	44	0.000090
vt 工作	44	0.000090
北京市 ns	44	0.000090
vi 时	44	0.000090
nrf 澜涛	44	0.000090
澜涛 nrg	44	0.000090
wd 它	44	0.000090
队伍 n	44	0.000090
wd 到	44	0.000090
力度 n	44	0.000090
n 收入	44	0.000090
投入 vt	44	0.000090
推出 vt	44	0.000090
nrg wkz	44	0.000090
极 dc	44	0.000090
规定 vt	44	0.000090
办法 n	44	0.000090
ns 总统	44	0.000090
ns 经济	44	0.000090
联合 vt	44	0.000090
专家 n	44	0.000090
因素 n	44	0.000090
阿拉伯 ns	44	0.000090
发 vt	44	0.000090
经 p	44	0.000090
谁 ry	44	0.000090
反映 vt	44	0.000090
wj 从	44	0.000090
jn 的	44	0.000090
n 工业	44	0.000090
rz wj	44	0.000090
n 提供	44	0.000090
风险 n	44	0.000090
事故 n	44	0.000090
wkz m	44	0.000090
05 006	44	0.000090
用户 n	44	0.000090
vt 改革	43	0.000088
n 政策	43	0.000088
ud 情况	43	0.000088
关心 vt	43	0.000088
003 005	43	0.000088
一起 s	43	0.000088
带 vt	43	0.000088
vt 发展	43	0.000088
强 a	43	0.000088
p 我国	43	0.000088
语言 n	43	0.000088
基本 ad	43	0.000088
vn wf	43	0.000088
韩国 ns	43	0.000088
东南亚 ns	43	0.000088
vl wd	43	0.000088
有效 a	43	0.000088
wj 我	43	0.000088
d 成为	43	0.000088
vt 政府	43	0.000088
按 p	43	0.000088
标准 n	43	0.000088
Ng 的	43	0.000088
人民币 n	43	0.000088
开 vt	43	0.000088
劳动 vn	43	0.000088
p 去年	43	0.000088
ud 要求	43	0.000088
学 vt	43	0.000088
以 jn	43	0.000088
04 002	43	0.000088
n 事业	42	0.000086
vn 经济	42	0.000086
vt 开放	42	0.000086
人类 n	42	0.000086
幸福 a	42	0.000086
016 m	42	0.000086
党中央 nt	42	0.000086
002 006	42	0.000086
朱 nrf	42	0.000086
各界 rz	42	0.000086
wu 李	42	0.000086
p 企业	42	0.000086
意识 n	42	0.000086
t 时	42	0.000086
vt 更	42	0.000086
vt 生产	42	0.000086
009 001	42	0.000086
座 qe	42	0.000086
八 m	42	0.000086
d 于	42	0.000086
ud 关系	42	0.000086
而是 c	42	0.000086
m 这	42	0.000086
知道 vt	42	0.000086
wd 却	42	0.000086
所有 b	42	0.000086
套 qj	42	0.000086
vn 水平	42	0.000086
出版社 n	42	0.000086
n 总	42	0.000086
功能 n	42	0.000086
山东 ns	42	0.000086
wyy 19980106	42	0.000086
nrg 19980106	42	0.000086
dc 重要	41	0.000084
n 合作	41	0.000084
任何 rz	41	0.000084
n 文化	41	0.000084
正在 d	41	0.000084
实践 vt	41	0.000084
ud 十五大	41	0.000084
文明 a	41	0.000084
生活 vn	41	0.000084
iv wu	41	0.000084
wd 必须	41	0.000084
竞争 vn	41	0.000084
科学 n	41	0.000084
nr 说	41	0.000084
至 vt	41	0.000084
005 004	41	0.000084
vt 我国	41	0.000084
007 003	41	0.000084
近年来 l	41	0.000084
wd 通过	41	0.000084
学校 n	41	0.000084
p 自己	41	0.000084
基层 n	41	0.000084
008 003	41	0.000084
适应 vt	41	0.000084
Ng wj	41	0.000084
vn 机制	41	0.000084
初 f	41	0.000084
过去 t	41	0.000084
vi 到	41	0.000084
程度 n	41	0.000084
df 到	41	0.000084
wd 而是	41	0.000084
m 系列	41	0.000084
先后 d	41	0.000084
07 003	41	0.000084
杨 nrf	41	0.000084
令 vt	41	0.000084
07 009	41	0.000084
持续 vd	41	0.000084
注意 vt	41	0.000084
n 第一	41	0.000084
去 vq	41	0.000084
比赛 vn	41	0.000084
多少 ry	41	0.000084
m 场	41	0.000084
wd 她	41	0.000084
01 007	41	0.000084
d 把	41	0.000084
人民日报 nz	41	0.000084
人才 n	41	0.000084
11 001	41	0.000084
独联体 jn	41	0.000084
wky 19980101	40	0.000082
双方 n	40	0.000082
统一 vt	40	0.000082
成绩 n	40	0.000082
wd 才	40	0.000082
英雄 n	40	0.000082
vi 于	40	0.000082
d 向	40	0.000082
vn 职工	40	0.000082
n 工程	40	0.000082
vn 问题	40	0.000082
效益 n	40	0.000082
n 文字	40	0.000082
n 环境	40	0.000082
随着 p	40	0.000082
想 vu	40	0.000082
n 以及	40	0.000082
vn 委员会	40	0.000082
wd 两	40	0.000082
虽然 c	40	0.000082
c 经济	40	0.000082
给 vt	40	0.000082
n 很	40	0.000082
wj m	40	0.000082
m 公斤	40	0.000082
公斤 qd	40	0.000082
均 d	40	0.000082
它们 rr	40	0.000082
公安 n	40	0.000082
01 006	40	0.000082
调查 vn	40	0.000082
经过 vt	40	0.000082
从而 c	40	0.000082
04 005	40	0.000082
n 产品	40	0.000082
当时 dang1shi2	40	0.000082
dang1shi2 t	40	0.000082
wj 而	40	0.000082
汽车 n	40	0.000082
铁路 n	40	0.000082
数字 n	40	0.000082
广东 ns	40	0.000082
因为 c	40	0.000082
监督 vn	40	0.000082
任 vt	40	0.000082
19980105 02	40	0.000082
朋友 n	39	0.000080
001 008	39	0.000080
iv 地	39	0.000080
成就 n	39	0.000080
完全 ad	39	0.000080
m 世纪	39	0.000080
df 会	39	0.000080
vl 我们	39	0.000080
wd 当	39	0.000080
vt 新年	39	0.000080
004 004	39	0.000080
vt 人民	39	0.000080
具体 a	39	0.000080
少 a	39	0.000080
n 可	39	0.000080
n 并	39	0.000080
根本 a	39	0.000080
过 vt	39	0.000080
006 004	39	0.000080
vn 项目	39	0.000080
wd 已	39	0.000080
年 n	39	0.000080
非洲 ns	39	0.000080
法院 n	39	0.000080
n 之间	39	0.000080
n 投资	39	0.000080
起 vt	39	0.000080
nrf 泽东	39	0.000080
泽东 nrg	39	0.000080
拥有 vt	39	0.000080
是 vt	39	0.000080
n 方面	39	0.000080
安全 an	39	0.000080
本 rz	39	0.000080
只 qe	39	0.000080
vt 你	39	0.000080
wd 给	39	0.000080
村民 n	39	0.000080
政权 n	39	0.000080
请 vt	39	0.000080
19980102 04	39	0.000080
电子 n	39	0.000080
虎 n	39	0.000080
是否 vt	39	0.000080
支队 n	39	0.000080
预算 n	39	0.000080
敌人 n	39	0.000080
19980108 07	39	0.000080
稳定 vt	38	0.000078
时代 n	38	0.000078
拿 vt	38	0.000078
n 新	38	0.000078
u 方面	38	0.000078
t wj	38	0.000078
wd 积极	38	0.000078
中共 jn	38	0.000078
ns 市委	38	0.000078
组成 vt	38	0.000078
wu wkz	38	0.000078
感到 vt	38	0.000078
ns 在	38	0.000078
一直 d	38	0.000078
千 m	38	0.000078
wd 成为	38	0.000078
vn 会议	38	0.000078
六 m	38	0.000078
仪式 n	38	0.000078
现代 t	38	0.000078
n 水平	38	0.000078
推广 vt	38	0.000078
a 水平	38	0.000078
处理 vn	38	0.000078
争取 vt	38	0.000078
建成 vt	38	0.000078
反对 vt	38	0.000078
亚洲 ns	38	0.000078
p 不	38	0.000078
迅速 ad	38	0.000078
一切 rz	38	0.000078
人物 n	38	0.000078
动物 n	38	0.000078
份 qj	38	0.000078
y wt	38	0.000078
n 却	38	0.000078
形象 n	38	0.000078
01 008	38	0.000078
下岗 vn	38	0.000078
区域 n	38	0.000078
协议 n	38	0.000078
wd 从而	38	0.000078
路 n	38	0.000078
旅客 n	38	0.000078
调查 vt	38	0.000078
vt 体育	38	0.000078
特色 n	37	0.000076
高度 d	37	0.000076
友好 a	37	0.000076
wj 这些	37	0.000076
面临 vt	37	0.000076
实际 a	37	0.000076
保护 vt	37	0.000076
p 国际	37	0.000076
真正 d	37	0.000076
002 007	37	0.000076
nrf 鹏	37	0.000076
鹏 nrg	37	0.000076
演出 vt	37	0.000076
n 已经	37	0.000076
nrg 和	37	0.000076
vt 较	37	0.000076
出来 vq	37	0.000076
vt 农村	37	0.000076
尤其 dc	37	0.000076
体现 vt	37	0.000076
ud 企业	37	0.000076
010 001	37	0.000076
p 这里	37	0.000076
rz 就	37	0.000076
美 jn	37	0.000076
以后 f	37	0.000076
成员 n	37	0.000076
nr 日	37	0.000076
c 社会	37	0.000076
vi 和	37	0.000076
东亚 ns	37	0.000076
来说 u	37	0.000076
呢 y	37	0.000076
m 只	37	0.000076
时候 n	37	0.000076
之后 f	37	0.000076
wd 你	37	0.000076
d 可以	37	0.000076
找 vt	37	0.000076
物价 n	37	0.000076
vt 等	37	0.000076
wky 19980102	37	0.000076
特区 n	37	0.000076
一定 b	37	0.000076
n 体系	37	0.000076
n 产业化	37	0.000076
m 去年	37	0.000076
恢复 vt	36	0.000074
深化 vt	36	0.000074
趋势 n	36	0.000074
尽管 c	36	0.000074
p 一个	36	0.000074
wd 特别	36	0.000074
p 党	36	0.000074
场 chang3	36	0.000074
首先 d	36	0.000074
建 vt	36	0.000074
ud 精神	36	0.000074
照片 n	36	0.000074
vt 困难	36	0.000074
知识 n	36	0.000074
充分 ad	36	0.000074
下降 vt	36	0.000074
胡 nrf	36	0.000074
比较 dc	36	0.000074
a 技术	36	0.000074
wd 用	36	0.000074
009 002	36	0.000074
黄 nrf	36	0.000074
表明 vt	36	0.000074
m 从	36	0.000074
约 d	36	0.000074
下午 t	36	0.000074
d 对	36	0.000074
超过 vt	36	0.000074
安全 a	36	0.000074
017 m	36	0.000074
举办 vt	36	0.000074
优秀 a	36	0.000074
老人 n	36	0.000074
生命 n	36	0.000074
n 前	36	0.000074
吸引 vt	36	0.000074
n 认为	36	0.000074
则 c	36	0.000074
04 003	36	0.000074
乡镇 n	36	0.000074
干 gan4	36	0.000074
gan4 vt	36	0.000074
批准 vt	36	0.000074
10 002	36	0.000074
法制 n	35	0.000072
进展 vn	35	0.000072
相信 vt	35	0.000072
ud 国际	35	0.000072
中 jn	35	0.000072
越 dc	35	0.000072
直接 ad	35	0.000072
rr 要	35	0.000072
ud 思想	35	0.000072
a 问题	35	0.000072
会见 vt	35	0.000072
住房 n	35	0.000072
n 政府	35	0.000072
02 004	35	0.000072
wp m	35	0.000072
p 当地	35	0.000072
008 004	35	0.000072
国防 n	35	0.000072
特殊 a	35	0.000072
ud 作用	35	0.000072
n 设施	35	0.000072
ud 时间	35	0.000072
保护 vn	35	0.000072
wd 由于	35	0.000072
媒体 n	35	0.000072
又 c	35	0.000072
vt 她	35	0.000072
正是 vl	35	0.000072
然而 c	35	0.000072
rr 还	35	0.000072
n 稳定	35	0.000072
秘书长 n	35	0.000072
开辟 vt	35	0.000072
国外 s	35	0.000072
消费者 n	35	0.000072
n 项目	35	0.000072
交警 jn	35	0.000072
wky 19980104	35	0.000072
ud 价格	35	0.000072
外资 n	35	0.000072
手段 n	35	0.000072
vn 电话	35	0.000072
06 001	35	0.000072
10 001	35	0.000072
地质部 nt	35	0.000072
电视台 n	34	0.000070
in wd	34	0.000070
旧 a	34	0.000070
t 是	34	0.000070
只有 c	34	0.000070
观念 n	34	0.000070
vt 社会主义	34	0.000070
wd 坚持	34	0.000070
002 008	34	0.000070
音乐会 n	34	0.000070
003 006	34	0.000070
n 表示	34	0.000070
电力 n	34	0.000070
wj 同时	34	0.000070
wd 实现	34	0.000070
从事 vt	34	0.000070
想 vt	34	0.000070
f 说	34	0.000070
意见 n	34	0.000070
wd 全	34	0.000070
02 005	34	0.000070
扶贫 vn	34	0.000070
007 004	34	0.000070
02 008	34	0.000070
ud 最	34	0.000070
vi 在	34	0.000070
m wyy	34	0.000070
vi 中	34	0.000070
预计 vt	34	0.000070
游客 n	34	0.000070
m 吨	34	0.000070
变 vt	34	0.000070
人均 jm	34	0.000070
兼 vt	34	0.000070
贸易 n	34	0.000070
n 能	34	0.000070
03 006	34	0.000070
学者 n	34	0.000070
间 f	34	0.000070
近日 t	34	0.000070
n 多	34	0.000070
rr wj	34	0.000070
wd 被	34	0.000070
vq 一	34	0.000070
面对 vt	34	0.000070
四川 ns	34	0.000070
wd 主要	34	0.000070
完善 vt	34	0.000070
广场 n	34	0.000070
vt 而	34	0.000070
n 书记	34	0.000070
qe 月	34	0.000070
山区 n	34	0.000070
飞机 n	34	0.000070
兼并 vn	34	0.000070
ns 银行	34	0.000070
检查 vn	34	0.000070
04 012	34	0.000070
10 004	34	0.000070
nrg 19980108	34	0.000070
m 月	33	0.000068
台湾 ns	33	0.000068
vt 邓小平理论	33	0.000068
努力 an	33	0.000068
法国 ns	33	0.000068
a m	33	0.000068
vt 祖国	33	0.000068
秩序 n	33	0.000068
信心 n	33	0.000068
矛盾 an	33	0.000068
vt 全局	33	0.000068
n 条件	33	0.000068
联系 vt	33	0.000068
中华 nz	33	0.000068
领导人 n	33	0.000068
vn 下	33	0.000068
m 李	33	0.000068
面积 n	33	0.000068
担任 vt	33	0.000068
p 改革	33	0.000068
健康 a	33	0.000068
站 vt	33	0.000068
n 制度	33	0.000068
02 006	33	0.000068
vn 制度	33	0.000068
支 qe	33	0.000068
统计 vn	33	0.000068
准备 vt	33	0.000068
问 vt	33	0.000068
n ww	33	0.000068
吨 qd	33	0.000068
vt 水	33	0.000068
wd 可	33	0.000068
vt 至	33	0.000068
wd 美国	33	0.000068
d 就	33	0.000068
wyz 我	33	0.000068
称 vt	33	0.000068
有所 vt	33	0.000068
使用 vt	33	0.000068
多 d	33	0.000068
像 vl	33	0.000068
去 vt	33	0.000068
m 份	33	0.000068
住 vi	33	0.000068
无法 vt	33	0.000068
手 n	33	0.000068
人大 jn	33	0.000068
就业 vi	33	0.000068
vt 资金	33	0.000068
wkz 中国	33	0.000068
在于 vt	33	0.000068
wj 为	33	0.000068
n 开发	33	0.000068
n 研究	33	0.000068
兼并 vt	33	0.000068
c 要	33	0.000068
恐怖 a	33	0.000068
09 001	33	0.000068
10 003	33	0.000068
咖啡 n	33	0.000068
19980107 03	33	0.000068
太岳区 ns	33	0.000068
n 社会	32	0.000066
只要 c	32	0.000066
n 统一	32	0.000066
wd 促进	32	0.000066
m 中国	32	0.000066
wd 国家	32	0.000066
ud 中国	32	0.000066
首次 mq	32	0.000066
机会 n	32	0.000066
wkz 图片	32	0.000066
自身 rr	32	0.000066
原 b	32	0.000066
vn 力度	32	0.000066
n 把	32	0.000066
n 大学	32	0.000066
009 003	32	0.000066
ud 战略	32	0.000066
只能 vt	32	0.000066
n 可以	32	0.000066
始终 d	32	0.000066
越来越 dc	32	0.000066
支持 vn	32	0.000066
wd 俄	32	0.000066
005 005	32	0.000066
段 qc	32	0.000066
018 m	32	0.000066
字 n	32	0.000066
v wj	32	0.000066
n 看	32	0.000066
vn 方面	32	0.000066
m 图片	32	0.000066
vt 高	32	0.000066
vt 几	32	0.000066
商业 n	32	0.000066
wd 这些	32	0.000066
严重 ad	32	0.000066
采用 vt	32	0.000066
n 财政	32	0.000066
全省 n	32	0.000066
贷款 n	32	0.000066
机场 n	32	0.000066
中东 ns	32	0.000066
目的 n	32	0.000066
有限公司 n	32	0.000066
别人 rr	32	0.000066
vn 机构	32	0.000066
nz 公司	32	0.000066
09 003	32	0.000066
09 006	32	0.000066
先生 n	31	0.000064
p 中央	31	0.000064
非常 dc	31	0.000064
vn 建设	31	0.000064
p 美国	31	0.000064
丰富 a	31	0.000064
日益 d	31	0.000064
关键 n	31	0.000064
j 精神	31	0.000064
核心 n	31	0.000064
n 现代化	31	0.000064
m 国家	31	0.000064
m 周年	31	0.000064
周年 qt	31	0.000064
vt 说	31	0.000064
vi wf	31	0.000064
chang3 qv	31	0.000064
n 职工	31	0.000064
d 达	31	0.000064
检查 vt	31	0.000064
004 005	31	0.000064
vt 广大	31	0.000064
n 委员会	31	0.000064
降低 vt	31	0.000064
ud 影响	31	0.000064
a 区	31	0.000064
n 党委	31	0.000064
新疆 ns	31	0.000064
代表 vt	31	0.000064
t 至	31	0.000064
明显 ad	31	0.000064
wd 形成	31	0.000064
模范 n	31	0.000064
vn 作用	31	0.000064
wd 加强	31	0.000064
t 中国	31	0.000064
010 002	31	0.000064
011 001	31	0.000064
vu 有	31	0.000064
欧洲 ns	31	0.000064
wd 即	31	0.000064
vt 将	31	0.000064
n 亿	31	0.000064
wd 应当	31	0.000064
人士 n	31	0.000064
快 a	31	0.000064
c 也	31	0.000064
c 对	31	0.000064
特点 n	31	0.000064
相互 d	31	0.000064
wkz 本报	31	0.000064
见 jian4	31	0.000064
jian4 vt	31	0.000064
d 可	31	0.000064
篇 qe	31	0.000064
怎样 ry	31	0.000064
那些 rz	31	0.000064
rz 位	31	0.000064
rz 在	31	0.000064
解放军 n	31	0.000064
n 调控	31	0.000064
vt wky	31	0.000064
nr wu	31	0.000064
市民 n	31	0.000064
ns m	31	0.000064
rr 对	31	0.000064
连续 a	31	0.000064
需要 n	31	0.000064
方案 n	31	0.000064
nz 的	31	0.000064
04 006	31	0.000064
有些 rz	31	0.000064
wky 19980103	31	0.000064
难以 d	31	0.000064
太 dc	31	0.000064
改 vt	31	0.000064
d 发生	31	0.000064
要 vt	31	0.000064
控制 vt	31	0.000064
n 素质	31	0.000064
英国 ns	31	0.000064
交易 vn	31	0.000064
清真寺 n	31	0.000064
m w	31	0.000064
06 008	31	0.000064
主管 vn	31	0.000064
a 工程	31	0.000064
电价 n	31	0.000064
旗帜 n	30	0.000061
a 发展	30	0.000061
再次 d	30	0.000061
交流 vn	30	0.000061
n 继续	30	0.000061
001 009	30	0.000061
机遇 n	30	0.000061
当局 n	30	0.000061
c 国家	30	0.000061
vt 各种	30	0.000061
局面 n	30	0.000061
p 社会主义	30	0.000061
ul 新	30	0.000061
n 组成	30	0.000061
台 qe	30	0.000061
第四 m	30	0.000061
上午 t	30	0.000061
wd 李	30	0.000061
vn 方式	30	0.000061
d 很	30	0.000061
文明 n	30	0.000061
j wu	30	0.000061
qv wj	30	0.000061
vt 出来	30	0.000061
多种 m	30	0.000061
n 市场经济	30	0.000061
相当 dc	30	0.000061
上年 t	30	0.000061
外长 n	30	0.000061
建交 vi	30	0.000061
b 总理	30	0.000061
n 兼	30	0.000061
p 南非	30	0.000061
n 年	30	0.000061
d 给	30	0.000061
ul 一个	30	0.000061
m 段	30	0.000061
n 政协	30	0.000061
价值 n	30	0.000061
抗日 vn	30	0.000061
甚至 d	30	0.000061
wj 它	30	0.000061
舆论 n	30	0.000061
快速 d	30	0.000061
丁 nrf	30	0.000061
p 群众	30	0.000061
vt 去	30	0.000061
出发 vi	30	0.000061
wj 由于	30	0.000061
wd 目前	30	0.000061
左右 m	30	0.000061
现场 s	30	0.000061
wj 为了	30	0.000061
整体 n	30	0.000061
导致 vt	30	0.000061
Ng wu	30	0.000061
n 较	30	0.000061
综合 vn	30	0.000061
车辆 n	30	0.000061
nz 集团	30	0.000061
总额 n	30	0.000061
上 vt	30	0.000061
冠军 n	30	0.000061
利维 nr	30	0.000061
n 定价	30	0.000061
09 008	30	0.000061
jn wyy	29	0.000059
vt 世纪	29	0.000059
n 发生	29	0.000059
p 这些	29	0.000059
ns 与	29	0.000059
部分 n	29	0.000059
处于 vt	29	0.000059
过去 vt	29	0.000059
d 提高	29	0.000059
ud 第一	29	0.000059
传统 n	29	0.000059
p 今年	29	0.000059
002 009	29	0.000059
市政府 n	29	0.000059
m 台	29	0.000059
明天 t	29	0.000059
vt 北京	29	0.000059
004 006	29	0.000059
小时 n	29	0.000059
n 没有	29	0.000059
物资 n	29	0.000059
终于 d	29	0.000059
n 系统	29	0.000059
006 005	29	0.000059
a 社会	29	0.000059
大 dc	29	0.000059
生态 n	29	0.000059
